,H2,H3,H6,H7,H8,W1,W10,W6,W7,W9
ENSSSCT00000056370,0,0,6.780489356,0,0.356985893,0,0,0,0.023440392,0
ENSSSCT00000017564,1.802894891,0.542318389,0,0,0,0.512662577,0,0,0,0
ENSSSCT00000075796,107.8252338,0,0,28.98508457,0.159684825,0,0.244125112,0.083820323,0.083347639,0.74606598
ENSSSCT00000106789,0,0,1.176815863,0,0,0,0,0,0,0
ENSSSCT00000017212,0,0,0,0,0,0.368217747,0,0,0,0
ENSSSCT00000040912,0,33.63549286,22.00432529,0,12.13279253,0,0.907167481,0.343786975,0,0.051703729
ENSSSCT00000007677,0,0.918098388,0,0,0,0.537218873,0,0,0,0
ENSSSCT00000088459,0,0.485368482,0.840963399,0,0.481287455,0,0,0,0,0
ENSSSCT00000033889,1.625980632,2.055124208,3.629483434,6.327515554,7.756559493,3.393524661,5.02542185,1.426147454,1.277425477,2.336164771
ENSSSCT00000017216,3.737295606,9.789212301,6.094836725,1.60322121,20.79218685,7.576842803,5.032514222,3.090371175,4.049888312,3.022887517
ENSSSCT00000055181,0,60.31153816,0,0,60.05493548,0,0.643427441,0.442421697,0.334903172,0
ENSSSCT00000063527,2.946369586,26.82941616,13.9915532,19.02370377,17.51318994,5.467903137,0.790266019,2.920361166,7.924511314,9.438402067
ENSSSCT00000024262,0,0.4606336,0,0.245927104,0.339097704,0.150446101,0.052779382,0,0.183319076,0.104376066
ENSSSCT00000022734,0.911847355,0.121200967,0.135428936,0.350714565,0.085313142,0.417744809,0.092973718,0.04444585,0.29771422,0.270257631
ENSSSCT00000011243,0,8.619601644,0.246423609,40.11493703,12.85786522,0,0.017861097,0.05346024,0.222831444,0.105739556
ENSSSCT00000016619,1.26038444,3.539349628,1.587424401,0.850365528,0.991294489,0.932305933,0.11686274,0.090073123,2.4900447,1.30025315
ENSSSCT00000018627,0,0.305952914,0.774044303,0.349333238,0,0,0,0,0,0
ENSSSCT00000041094,0,0,0,0,8.617323684,0,0,0,0.034676384,1.209563159
ENSSSCT00000063815,0,1.504251571,0.418125236,0.426555243,0.513065175,0.855582587,0,0,0,0
ENSSSCT00000015580,0.4897579,2.585369471,0.30505019,0.233489875,2.05107878,0.516905253,0.640754722,0.251917548,0,0.172777978
ENSSSCT00000000862,0,0,0.29967523,0,0,0.062709093,0,0,0.013782984,0
ENSSSCT00000022836,11.3589854,2.928490881,3.837144944,0.201018841,0.601839053,0.691007602,0.101700292,1.693809476,0.696407268,0.881204873
ENSSSCT00000050515,0,0.359722756,0.795042514,0.416432667,0.772815033,0.519583601,0,0,0,0.123799798
ENSSSCT00000006968,0,0.206959354,0.875342917,0.514967598,0.638857979,0.277567864,0,0,0,0.018948602
ENSSSCT00000013159,0.260333329,0.055797069,0.109379116,0.421538442,0.071450149,0.241650464,0.015120299,0.247393697,0,0.114201283
ENSSSCT00000089457,1.665198424,4.707071857,3.229397018,3.242462214,1.888425085,1.002151701,1.107265447,0.048834754,8.077686596,2.376657116
ENSSSCT00000001974,0,0.184275548,0.078199545,0.39900564,0.251563802,0.460958479,0.494328028,0.010444934,0.387468515,0.113807579
ENSSSCT00000042241,0,0,0.704340821,0.426117302,1.144744896,0.129048354,0.038955889,0,0,0.089038145
ENSSSCT00000055973,0,0,0.791473512,0.238003285,0.291484173,0.869652682,0.204353747,0,0.297556861,1.254002123
ENSSSCT00000037462,0.271836661,0.889156218,1.835426879,1.750008051,1.073259987,0.605090758,0,0,0,0
ENSSSCT00000028900,0,0,0.965670668,0.730063544,0.589851815,0.185081185,0.167408107,0,0.113843887,0.121107417
ENSSSCT00000042317,0,0.204238347,0,0.947976652,0.405560889,0.314311966,0.011132634,0,0,0.07206799
ENSSSCT00000037797,35.18127908,4.283039458,8.479410116,2.969454146,2.29826913,20.34474156,8.450516301,4.818816802,1.631554822,1.798011632
ENSSSCT00000074591,0,0,12.77677314,0,0,0,0.130382878,0,0,0.016262635
ENSSSCT00000008279,21.47298858,3.848768994,18.37214476,36.14602372,37.25381972,18.9615917,4.963230501,14.63916177,8.470888378,6.673167384
ENSSSCT00000070609,2.025090757,1.281030255,2.925511745,1.280219261,0,1.998787982,0.353413312,1.09846373,2.64850209,1.272357612
ENSSSCT00000056371,6.939427206,23.28955471,2.759953828,2.639424227,2.838780432,20.89023082,9.525842899,4.456341633,13.91050246,4.094229669
ENSSSCT00000079058,0,0.347211307,0,0,0,0,0,0,0,0
ENSSSCT00000087317,39.3763305,26.21708149,15.15583018,23.5716829,105.7096206,24.31910155,30.00068587,33.12679767,23.99861409,149.3037086
ENSSSCT00000003000,0,9.638529097,8.702421509,0.36281316,1.411963958,1.373323795,3.560586043,0.887479481,5.294142203,3.328277569
ENSSSCT00000048579,0,0,25.27819178,22.94485424,11.61062086,1.880841581,0.95891846,2.920137066,3.835557724,3.752212839
ENSSSCT00000047042,0.713072214,0.365991479,0.916436709,0.4530947,0.728618269,1.918924497,2.339552591,2.411715479,1.277682109,5.330427246
ENSSSCT00000081342,11.54032723,4.946498366,3.157056377,4.071786074,8.61010606,9.986189665,6.171103165,27.45113333,2.143064553,12.34259362
ENSSSCT00000048666,2.602369182,1.595124801,2.257527747,1.84712229,0.468444054,3.068301526,0.050072646,0.041323955,1.330393832,1.239292413
ENSSSCT00000017960,1.324785588,8.38943586,5.71632,3.708353594,8.139030994,6.032969663,0.916743314,2.828070985,7.132484847,4.44282528
ENSSSCT00000006487,8.539224259,7.181943731,24.95782869,30.17141983,4.361695751,53.93759055,8.502206765,3.880287461,19.24849132,17.58862155
ENSSSCT00000006910,3.440394474,0.946995579,10.48907622,0.127062165,0,0,0,0,0.010182093,0
ENSSSCT00000018207,0,0,23.27387061,0,0,0,0,0,0.025682271,0
ENSSSCT00000088849,0,0,0,0,0,0.229640027,0,0,0,0
ENSSSCT00000009387,1.115810093,0.751925003,1.179288749,1.218291906,1.740007346,1.458184841,0.584759935,2.73803077,1.658943204,4.506028584
ENSSSCT00000002224,1.238402959,0.740678551,1.599405693,2.410151161,0.165464616,1.122557623,1.609613129,0.632649754,2.696966376,5.440874497
ENSSSCT00000029344,0,0,0.671586319,0.481961123,0.180282838,0.187173925,0,0.022078402,0.010995063,0.010896628
ENSSSCT00000000184,2.446240998,2.211253711,2.55814968,0.686283718,5.719767449,10.83420952,6.363950139,5.454740437,2.221698138,2.021450942
ENSSSCT00000063912,100.9041126,28.85838907,77.66927117,19.60910845,21.16234044,38.94317431,11.7819218,19.44897163,60.71082085,61.33581712
ENSSSCT00000061510,0,0,0,0,0.065439538,0.088244375,0,0,0,0
ENSSSCT00000045205,1.040927992,2.813271451,0.760875907,0.506317744,0.843939903,0.853737133,0.451505609,0.071058823,1.331513848,0.719839763
ENSSSCT00000030340,0,0,0,0,0.214506857,0.16503357,0.064045891,0,0.026604626,0
ENSSSCT00000107624,10.32224711,44.79903988,43.38105232,40.23963719,78.55982372,16.19016493,19.45059375,19.29499859,104.6196887,91.31461053
ENSSSCT00000099380,0,0,0,0,0,0,0.029186279,0.07572273,0.077076862,2.266143758
ENSSSCT00000054427,76.29792453,234.2625961,439.361458,81.9494306,93.57363568,128.4185904,170.4241669,51.21047733,73.60404871,59.533527
ENSSSCT00000004553,0.414760246,0.574351238,1.042537142,0.241827824,1.055510987,0.336900449,0.0152982,0,0.056487582,0.386958293
ENSSSCT00000064347,0,0,0,0,1.861484114,1.083600384,0,0,0,0
ENSSSCT00000070661,0,0.464625677,0,0,0.39206077,0.588718132,0,0.123714034,0,0.082838387
ENSSSCT00000037721,0,0.470827169,10.82751311,0,9.701809541,0,0.039465315,1.943176974,0.078236615,0.44427071
ENSSSCT00000039458,0,0,0,0,2.309279371,0,0.025171155,0.039340317,0.28707965,0.200807842
ENSSSCT00000003999,1.511359868,0,0.318099446,0,0,0.343306414,0.283864821,0,0.398140288,0.247145301
ENSSSCT00000066143,0,5.278038787,0,0.513444227,0.208947788,0.166362699,0,0,0.027648465,0
ENSSSCT00000010684,0,0,0,0.377545378,0.233547722,0.138162245,0,0,0.065367076,0.100637837
ENSSSCT00000006147,1.040305749,0,0,0,0,0,0,0,0,0
ENSSSCT00000029894,9.726329932,0.900073795,2.19312779,0.663022691,6.185461357,1.361229354,0.066068468,0,1.13999427,5.39110344
ENSSSCT00000036462,45.04939869,36.95829236,127.9500987,20.16847615,89.07488819,42.93488567,34.06602402,69.65411793,110.6363294,115.2822928
ENSSSCT00000001930,0,1.373232652,0,0,0.211533345,0,0,0.353663256,0,0
ENSSSCT00000028489,0.633289038,0.14712731,0,0.173970645,0.114891275,0.388944785,0,0,0,0.073029802
ENSSSCT00000100055,3.127592377,0,0,0,0,0,0,0,0,0.027702126
ENSSSCT00000040726,44.5351672,26.5625775,45.13991983,52.27443002,123.6232358,73.30783755,2.054638517,6.453538709,50.32739675,90.37996058
ENSSSCT00000068039,0,0,7.998764554,5.010455799,0,0,0,0,0,0.23382453
ENSSSCT00000003114,16.84987762,9.715071393,14.25858799,3.986156473,2.583839988,3.084048794,1.663351828,0.607204334,3.264524698,44.53581439
ENSSSCT00000057757,12.04310968,51.5637575,91.6195636,20.46786369,5.954676117,5.165759017,3.672678599,7.851052352,31.87285296,37.69805673
ENSSSCT00000064165,0,0.421102863,6.50144679,8.996150669,14.15738818,0,0.055184368,0.166814118,0.017200584,0.182322376
ENSSSCT00000061723,0.245111946,0,0.131669769,0,0.195789805,0.647267978,0.155259527,0.157043251,0,0
ENSSSCT00000053432,0.523322422,3.745124409,4.222033037,3.918862351,2.270711829,1.422257671,0.316073219,5.225008846,7.29425934,11.34309503
ENSSSCT00000063942,45.32511203,14.76823459,21.52723374,8.516120836,1.497154656,1.840276622,0.071800364,0.08908773,7.96740171,2.342717474
ENSSSCT00000107743,0,0,0.306990724,0.263457401,0,0.594908255,0,0,0,0.0198247
ENSSSCT00000041037,0,0,0,0,0,0,0,0,0,0.171678338
ENSSSCT00000045697,0.182006183,0.118608093,0.239555856,0.632383045,0.318573183,0.267665466,0.007908843,0.101766404,0.167340392,0.00986657
ENSSSCT00000050964,14.83764014,21.18372422,27.70906915,20.47861401,47.50304282,52.53543935,27.76759495,26.57942336,58.4964438,64.80318347
ENSSSCT00000073069,75.79494957,50.71417888,9.635211212,0,18.28946109,0,0.494112292,0.045548493,0.417478226,0.377167435
ENSSSCT00000026549,11.23217842,12.84285517,8.026168761,9.441999757,17.40158124,12.86923049,12.04559124,8.172948511,77.21030144,17.10338659
ENSSSCT00000008038,0,1.53525363,0,0,0,0,0,0,0,0
ENSSSCT00000038265,0,0,0,20.60115884,0,0,0.337762157,0.734762717,0,0.113491733
ENSSSCT00000069245,23.2369428,51.99875356,59.27543969,22.34629283,14.90498387,18.67909038,45.42311395,52.24524488,10.66153031,52.50019867
ENSSSCT00000000821,13.62906759,23.04961186,13.94615749,12.73104301,6.748313583,24.20616202,9.083577457,28.40060417,50.32433266,29.44132524
ENSSSCT00000064532,0,0,0,422.6994096,2593.770794,0,0.121581312,0.656037213,0,0.28385963
ENSSSCT00000055558,26.85768738,3.051045941,10.79122494,10.25057543,15.68847939,18.31870332,3.118797279,15.7391019,14.86152969,10.02449863
ENSSSCT00000075864,10.7643657,4.00681804,6.612464745,7.056442962,10.19081629,17.33416635,2.755238445,5.238227782,7.222369263,11.6369374
ENSSSCT00000092133,0,0,2.157933069,0,4.764102832,0,0,0,0,0
ENSSSCT00000014648,3.129803306,6.967523163,2.541384374,0,21.44948566,2.541277285,0,0.160104084,27.17959003,1.772487769
ENSSSCT00000068751,3.28660348,7.668734664,28.33214539,4.403410831,8.625356468,3.615931384,2.466016844,1.209043639,4.538328977,3.893012543
ENSSSCT00000034395,6.839488134,10.79759444,5.805936872,5.309353078,12.8237815,11.41759425,14.50045138,2.321583749,10.01188333,44.04165698
ENSSSCT00000036846,0,0,0,0,238.7690258,0,0,0,0.154891735,0.261476712
ENSSSCT00000011015,0.608967202,0,4.637317705,0,3.374933669,1.209643779,0.262535889,1.150760165,1.784009824,9.105246445
ENSSSCT00000040616,148.2225722,341.0737784,152.531534,71.31146167,80.6356505,0,0.161901649,1.044212294,0.286873781,0.50294942
ENSSSCT00000007436,4.596558909,0,0.69112779,0.356624804,0,1.563621324,0.073222364,1.201880675,0.603628222,1.534431424
ENSSSCT00000053127,12.08641827,2.984269261,8.855883355,0,8.072359424,0.845184885,0.095306199,0.73704673,3.491045849,2.620060172
ENSSSCT00000100509,21.32791889,3.775197381,30.72554642,20.02931019,10.60158282,19.61046622,4.83891484,9.520784377,34.26916317,20.80052458
ENSSSCT00000013018,11.56429655,4.08705904,12.93211038,11.36759537,2.819933285,4.761972592,11.7143337,0.07415126,8.71721179,13.80560854
ENSSSCT00000070466,3.123605676,4.153495404,0.265158075,6.161330719,0.419921753,2.285489867,2.408257959,0,2.579537098,2.306321985
ENSSSCT00000004030,1.861043873,7.66459342,10.63750641,18.06864559,13.58718723,12.04223372,4.950471196,6.53311633,5.002476259,14.81681094
ENSSSCT00000065003,0,0,0.780482605,1.953611655,0,0,0,0,0,0
ENSSSCT00000018554,0,0,6.337348997,17.81586811,0,0,0,0,0,0.166656798
ENSSSCT00000007811,0,0,1.140383777,0,0.859761692,0,0,0,0,0
ENSSSCT00000011625,0,0,0,0.669246388,0,0,0,0,0,0
ENSSSCT00000008898,2.795482994,0.314415621,0.228123413,0.404568488,0.62047665,11.55649015,0.59068242,0,1.163963437,1.02008404
ENSSSCT00000009522,66.79194105,0,17.66280348,28.04189674,0,0,0,0.300695294,0.241847845,0.165255605
ENSSSCT00000011646,0,0.213298595,0.256870903,0.858321842,0,1.018180609,0,0.349865389,1.431115333,1.34077757
ENSSSCT00000095446,2.873957325,8.992333672,2.572012636,3.165540347,6.462347111,1.902859564,0.411853477,0,2.67181979,2.888728213
ENSSSCT00000017229,7.998097209,0,0,0,0,0,0.280463465,0,0,0
ENSSSCT00000044242,19.21329407,28.87899624,9.953640388,11.11265708,22.56938344,18.35114945,13.55870151,31.37859423,16.57481865,31.66194127
ENSSSCT00000093731,1.561551381,56.60753136,8.396966561,16.99473999,44.53563881,38.99200075,29.19241816,10.37153057,59.8812255,54.50304785
ENSSSCT00000048163,0,91.2248975,0,165.4371886,245.7746354,0,0.159977999,0.501565589,0.130298872,0.500404036
ENSSSCT00000041198,4.114851908,3.801361101,28.84047543,8.179190236,16.66968259,3.812175553,8.257765391,5.379458267,9.227261364,10.82833545
ENSSSCT00000001142,0,0.693227093,0,0,0,0,0,0,0,0
ENSSSCT00000018236,0,0,1.173423624,0.174558745,0,0.478264267,0.097033351,0.644021879,0.046966762,0.749732845
ENSSSCT00000000632,6.079847332,25.56461465,15.48614053,22.83649934,8.882712108,8.411411051,3.375891271,4.267682449,10.65154431,7.438559366
ENSSSCT00000005624,0,1.205121975,6.200886099,8.200083448,17.68013874,22.13093367,0.862456965,0.568641763,11.96187944,2.534048867
ENSSSCT00000083150,0,0,0,0,0,0,0.09037176,0,0.038868901,0
ENSSSCT00000039817,0.397244266,1.092795422,0.472394058,1.173796673,0.497095237,0.660794193,0.1402473,0,1.781079322,0.715984232
ENSSSCT00000039396,0,1.487162991,2.201817567,2.39841358,1.036329616,0.660668081,0.233931803,1.132778257,0.991481781,3.417550147
ENSSSCT00000073192,2.04295606,15.94401113,2.692520655,4.066947036,6.969032069,3.114518324,2.24585002,0.947005931,2.114118736,2.702291326
ENSSSCT00000041296,0.918405188,1.314440016,0.935847989,0.352488576,1.375520443,1.07394541,0.126223866,0.185028947,1.536753497,0.536814971
ENSSSCT00000064001,2.337175165,6.687553628,10.76822773,3.555970492,6.076353688,2.135234173,2.203719262,2.466572458,5.320008618,5.488789736
ENSSSCT00000025744,1.854761932,2.005330792,2.335393241,1.348855442,8.348960376,9.085511639,3.677742177,3.382612971,15.24600571,5.129657858
ENSSSCT00000022746,3.80791743,1.476910158,1.004879209,2.462743327,4.273800376,7.670902358,0.96328251,0,1.511178337,5.141516528
ENSSSCT00000009950,12.54673686,13.03798779,5.430172,13.1896076,8.372800985,2.562637106,4.303198868,1.230998661,7.032699212,2.268013443
ENSSSCT00000005157,1.121083814,4.078608119,4.449913733,2.908129924,1.935726576,1.968711307,0.549336709,0.183069387,3.938932411,1.237475285
ENSSSCT00000025900,39.98562458,16.07702637,5.564586,22.76056484,33.8645744,8.542265964,5.948801172,13.16748189,25.1446648,33.19167447
ENSSSCT00000042348,8.1244522,107.1601814,33.49516738,32.91688648,20.56159846,12.46985127,22.4698277,4.036372264,14.68870318,7.96281529
ENSSSCT00000009804,0.945702613,1.823840288,0.737240366,2.344790527,0,5.07376217,0,0,0,0
ENSSSCT00000009803,0,0,0.200812092,0,0,0,0,0,0,0
ENSSSCT00000022299,2.517729222,5.705247834,6.003560315,20.23770616,24.93273492,30.61542111,27.44618408,9.30347046,6.6998959,32.40848576
ENSSSCT00000045986,0.70255307,2.625388404,8.611086008,0.768449641,1.761450996,0.559226315,0.449176044,7.858413305,2.634215612,7.078221775
ENSSSCT00000041217,24.87138734,17.5138736,61.76095122,16.12598781,8.06089092,13.23810929,5.822722701,8.551914772,12.41506772,32.4878331
ENSSSCT00000051565,0.571659552,2.577460595,48.52323987,0.763459889,5.216574078,4.172608834,0.211798655,1.178856141,0.654960112,4.277053713
ENSSSCT00000017173,19.01891709,42.13086015,31.44413648,9.03301109,3.404630677,7.560008325,2.318596705,5.612621366,56.77241775,5.081212435
ENSSSCT00000062307,0,0.237153702,0.718680981,0.457177313,0.113124073,0.389933157,0,0,0,0
ENSSSCT00000038642,0.20346206,0.796804688,0.345376574,1.791729581,1.395329209,0.531430753,0.143392395,0.012835422,0.522439154,0.68347377
ENSSSCT00000103237,0,0.292932902,0.460610666,0.14652615,0.182465197,0.77827448,0.040508925,0,0.080686319,0.038872383
ENSSSCT00000056994,1.640319341,2.633538801,0.80598406,2.458200902,3.300178492,0.1672742,3.40875854,2.175782562,2.512485482,4.885039852
ENSSSCT00000001586,0.477366627,0,1.427569789,1.572346475,1.69904836,0.537870072,0.305770388,0.55934432,0.179525926,0.714112679
ENSSSCT00000017692,5.588310682,10.87213199,24.65609068,6.950054351,10.8289178,20.09621252,7.780655449,21.14869078,5.46496325,32.06519826
ENSSSCT00000064137,0.834438426,2.990514472,8.159875367,5.942552178,24.59313089,12.90941267,2.314476394,13.09735551,7.031439371,22.24635577
ENSSSCT00000015395,5.980410105,4.782421511,25.85104186,9.26087665,7.597108595,13.5473421,6.456313701,14.49429004,9.665868473,13.02568484
ENSSSCT00000075893,2.615596144,16.06139797,20.94109852,16.01449607,7.709872184,4.311342119,4.917084575,12.67888047,6.897817524,8.688032309
ENSSSCT00000053207,0.652535232,2.158980649,11.95498224,12.3141486,4.033349292,3.431510364,7.131146167,1.356413731,6.160444345,3.901013032
ENSSSCT00000095248,0,0,0,0,0,0,0,0,0.102273607,0
ENSSSCT00000072445,7.802766707,15.50218717,8.370603908,7.114413429,10.04729545,12.48314282,9.480787982,21.91068987,36.49837332,15.08117993
ENSSSCT00000004027,3.43087089,14.41150838,8.576667395,2.366211605,1.484228266,7.540088877,3.615834343,3.534833116,3.965163704,1.244404647
ENSSSCT00000107896,10.98137486,40.52352925,29.11464924,3.354175258,62.15183233,11.68875715,5.270650925,4.849675524,7.240426164,10.91349207
ENSSSCT00000100800,0,0,0,0,86.20707333,0,0,0.258894329,0.193316765,0.208581219
ENSSSCT00000044222,29.93010103,61.51654889,15.03278134,1.6962778,13.96378008,3.348127487,1.199801045,2.474017838,2.549599307,40.03952767
ENSSSCT00000004461,2.696743845,8.578050221,4.811868612,5.244538112,4.472798472,3.95186102,5.191213022,5.333228414,3.422628646,4.06124288
ENSSSCT00000017156,9.533630533,11.60808969,103.4686401,20.34366033,8.065002047,19.16508514,14.5855184,4.511828782,18.22245822,9.451976921
ENSSSCT00000051451,10.87207666,12.16252426,8.294697969,1.699550802,3.02939715,110.2537202,3.23248261,5.783485955,8.029962046,6.940998861
ENSSSCT00000106706,0,2.119600951,0,0,0,0,0,0,0,0
ENSSSCT00000065088,1.014055873,0.988423708,1.377751302,6.270010615,12.87978453,3.264524698,0.081125671,1.5459313,0.525373048,1.683903391
ENSSSCT00000003073,0,0,0,0,1.068705456,0,0,0,0,0
ENSSSCT00000011993,0.352854693,4.487672572,2.932472813,1.322649985,0.532746349,2.061375649,2.533156151,0.331257707,1.993401055,0.474191902
ENSSSCT00000034453,0,15.36578217,0,0,0,0,0.239248994,0,0,0.292404901
ENSSSCT00000011150,0,0,0,0.189764916,0,0.227955974,0.096305342,0.200165331,0,0.104740365
ENSSSCT00000017859,0,0,126.8440754,0,0,0,0,0,0.246148934,1.192042676
ENSSSCT00000080963,3.736935246,9.703812389,15.49303828,6.916539209,18.90193225,7.685758572,7.946300254,14.8739684,31.29305582,13.08818658
ENSSSCT00000051631,98.58509622,42.76249881,210.1775587,10.45025984,50.44163561,13.34770797,8.123985531,10.49406488,35.38198506,21.44572724
ENSSSCT00000078936,2.657862448,14.87228508,18.64736078,4.028469201,4.022400354,48.29844282,2.598473511,3.68141637,4.084800173,6.637374838
ENSSSCT00000056819,94.23241937,19.15021652,26.73104641,15.42930103,70.04020283,38.48941045,16.86909759,24.05164082,63.04670217,21.18870438
ENSSSCT00000071282,6.837365618,4.408906784,7.844317146,11.18228557,4.064198026,6.210559182,3.027102475,6.791244433,19.22591149,20.40892396
ENSSSCT00000004605,1.530079948,18.52232626,4.456411498,11.55258662,4.80919705,6.141277132,0.841064999,4.121588902,8.815768794,16.34400532
