gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
CDC37_ENSSSCG00000013647_ENSSSCT00000045428_56_1196_1441,61.024575687309,-0.299013891775393,0.515177513833433,-0.580409438972662,0.561638541367109,0.80255772885128
TRIM29_ENSSSCG00000015126_ENSSSCT00000054814_101_1850_2998,1.79596412618024,-0.717255432480372,2.30083331175371,-0.311737242683468,0.755240221784251,NA
ABHD5_ENSSSCG00000011297_ENSSSCT00000012367_0_1008_4222,4.77113689491586,0.71086152838019,1.35266105704656,0.525528198418237,0.599216056000032,NA
UBFD1_ENSSSCG00000040265_ENSSSCT00000058602_9_936_4531,26.9294395514974,-0.220677166199874,0.667301247871044,-0.330700964375418,0.740870373785634,0.894376252432404
ILK_ENSSSCG00000023272_ENSSSCT00000023156_196_1675_1678,61.0904414769469,-0.242274250220966,0.519364585112456,-0.466482038178455,0.640870501520692,0.844374484437847
ENSSSCT00000060539_ENSSSCG00000033037_ENSSSCT00000060539_146_1157_1160,1.85858545082953,-0.793168801889546,2.28066542428864,-0.347779553038536,0.728005746550411,NA
NDUFA11_ENSSSCG00000027307_ENSSSCT00000024184_699_1122_1187,7.47282416389381,0.539369865051059,1.10975966163387,0.48602403177726,0.626950127334054,NA
CRTAM_ENSSSCG00000015137_ENSSSCT00000050387_1_1201_2366,17.192312568434,0.778875101184067,0.784501047027748,0.992828631822742,0.320793474260003,0.635164609335218
GCNT1_ENSSSCG00000005277_ENSSSCT00000083992_420_1704_3088,10.5871523423072,1.73167492977631,0.947340161391476,1.82793361914773,0.0675595147233221,NA
POMT1_ENSSSCG00000005716_ENSSSCT00000043029_339_2550_3087,9.54246269116405,0.936215129406478,0.983170316808535,0.952241044507448,0.340974749560747,NA
HSH2D_ENSSSCG00000013853_ENSSSCT00000015132_340_1417_1538,11.439928621309,-1.27737595634687,1.07131380549845,-1.19234527716419,0.233125887919781,0.556305741575404
SRSF3_ENSSSCG00000001564_ENSSSCT00000001743_81_573_3081,117.243520724638,-0.125491897487728,0.451416770731613,-0.277995647535076,0.781015699884612,0.912573249522404
SERPINF1_ENSSSCG00000017818_ENSSSCT00000061169_263_1562_1696,15.9688124868173,0.26536440598443,0.815430318814866,0.325428672274666,0.744856658122029,0.896382905282024
ABCG1_ENSSSCG00000027745_ENSSSCT00000055448_107_2144_6387,19.5305245450987,0.30994293422289,0.749103527027052,0.413751802041238,0.679055885287685,0.859826780905323
MEMO1_ENSSSCG00000008515_ENSSSCT00000009319_85_976_3410,13.2195364803311,-0.669611312588631,0.912055283033082,-0.734178426511392,0.462840000012062,0.740569479788086
SUSD4_ENSSSCG00000011176_ENSSSCT00000012239_193_1573_1576,1.26596893127827,-2.49737623934642,2.68212879926779,-0.931117193189302,0.351792945835562,NA
MRS2_ENSSSCG00000001087_ENSSSCT00000048351_70_1309_3480,1.66164151667827,-0.953406504869444,2.47672778988877,-0.384946019809573,0.700277409299808,NA
GOLGA1_ENSSSCG00000005597_ENSSSCT00000069462_356_2657_3146,20.2630723957321,-0.499759426662327,0.774912905584311,-0.64492334952854,0.518976859459451,0.774224797980786
RGS1_ENSSSCG00000032416_ENSSSCT00000054249_117_744_1356,38.7000754930406,-0.766050747943732,0.685219826502581,-1.11796348896342,0.263582587294897,0.579124780257675
RBPJ_ENSSSCG00000022155_ENSSSCT00000038081_127_1600_1654,25.5270762059488,-0.886582296219477,0.70512307942802,-1.25734403267392,0.208629085918401,0.533544563155276
C11orf58_ENSSSCG00000040570_ENSSSCT00000063313_101_614_4500,29.9243416396758,-0.11436618849869,0.643254412158793,-0.177793088297477,0.858885475609916,0.943135702403996
ENSSSCT00000017519_ENSSSCG00000016091_ENSSSCT00000017519_109_1321_1939,4.03795057067607,0.174057556213947,1.58103407522249,0.110090958153102,0.912337238918121,NA
