name,H2,H3,H6,H7,H8,W1,W10,W6,W7,W9
NLRP12_ENSSSCG00000003251_ENSSSCT00000080331_118_3121_4033,14,7,7,7,12,7,8,9,215,173
NLRP13_ENSSSCG00000024227_ENSSSCT00000031018_0_2949_2952,0,1,0,1,0,0,0,0,0,0
NLRP3_ENSSSCG00000013940_ENSSSCT00000054444_131_3239_3802,62,44,94,131,240,120,90,55,643,388
NLRP4_ENSSSCG00000045118_ENSSSCT00000086538_0_2679_2682,0,1,0,0,1,1,0,0,0,0
NLRP5_ENSSSCG00000044019_ENSSSCT00000082811_862_4006_4816,0,1,1,2,5,3,0,0,0,0
NLRP6_ENSSSCG00000014561_ENSSSCT00000067488_226_2899_3908,1,0,2,0,4,0,0,0,2,3
NLRP8_ENSSSCG00000003315_ENSSSCT00000003679_0_3066_3069,0,1,1,2,2,1,0,0,0,0
NLRP9_ENSSSCG00000003307_ENSSSCT00000003671_0_2988_3405,0,0,0,1,0,0,0,0,0,0
NLRX1_ENSSSCG00000044952_ENSSSCT00000016480_269_3194_3734,6,5,10,7,15,6,78,30,187,141
NMBR_ENSSSCG00000036250_ENSSSCT00000042834_199_1402_1426,0,0,0,0,0,1,0,0,0,0
NMB_ENSSSCG00000036907_ENSSSCT00000075518_111_489_492,1,1,1,0,0,0,0,0,4,3
NMD3_ENSSSCG00000022952_ENSSSCT00000065835_99_1629_6589,2,10,16,12,15,5,102,10,177,208
NME1_ENSSSCG00000038348_ENSSSCT00000046082_93_549_1848,6,7,9,7,27,7,156,84,178,198
NME2_ENSSSCG00000017591_ENSSSCT00000019150_184_640_777,36,44,46,38,143,57,853,881,1362,1312
NME3_ENSSSCG00000008017_ENSSSCT00000008785_32_539_870,6,7,14,12,17,12,117,124,165,189
NME4_ENSSSCG00000007986_ENSSSCT00000008751_1_562_760,0,0,0,0,0,0,0,0,5,8
NME5_ENSSSCG00000054759_ENSSSCT00000100971_69_705_1709,0,0,0,0,0,0,0,0,0,0
NME6_ENSSSCG00000011347_ENSSSCT00000012424_567_1125_1484,2,7,12,12,6,9,68,44,104,150
NME7_ENSSSCG00000006294_ENSSSCT00000006898_130_1261_1512,0,3,3,3,1,0,15,4,14,16
NME8_ENSSSCG00000015448_ENSSSCT00000016830_236_1853_1856,1,1,1,0,0,1,9,0,0,11
NMI_ENSSSCG00000022011_ENSSSCT00000022256_162_951_2849,15,20,16,20,27,28,204,41,311,359
NMNAT1_ENSSSCG00000003400_ENSSSCT00000003772_230_1073_6077,3,2,2,2,10,4,23,12,30,44
NMNAT2_ENSSSCG00000015557_ENSSSCT00000016947_471_1392_5402,0,0,1,1,1,3,5,10,17,23
NMNAT3_ENSSSCG00000031142_ENSSSCT00000067789_132_909_3141,3,2,2,3,2,3,23,17,20,25
NMRAL1_ENSSSCG00000007943_ENSSSCT00000037534_228_1125_2977,6,8,4,13,14,9,91,179,182,186
NMRK1_ENSSSCG00000005272_ENSSSCT00000053174_262_871_1422,0,1,0,0,0,1,3,0,1,4
NMRK2_ENSSSCG00000040860_ENSSSCT00000062324_108_693_1678,0,0,0,0,3,0,0,0,0,0
NMT1_ENSSSCG00000017339_ENSSSCT00000018875_26_1514_4905,12,26,28,32,85,29,336,329,704,790
NMT2_ENSSSCG00000026499_ENSSSCT00000022429_108_1602_6138,0,0,2,4,1,0,0,0,0,0
NMUR1_ENSSSCG00000016277_ENSSSCT00000074753_0_1668_3221,0,7,16,9,12,16,23,30,65,84
NMUR2_ENSSSCG00000017076_ENSSSCT00000018592_169_1399_2403,0,0,0,0,0,0,0,0,0,0
NMU_ENSSSCG00000027954_ENSSSCT00000051427_67_586_841,1,0,0,0,0,0,0,0,0,0
NNMT_ENSSSCG00000015054_ENSSSCT00000016420_92_884_1228,0,0,0,0,1,0,0,0,0,0
NNT_ENSSSCG00000016877_ENSSSCT00000049053_133_3472_6328,36,52,65,44,73,69,425,306,842,1047
NOA1_ENSSSCG00000025792_ENSSSCT00000055983_215_2312_3383,9,14,22,9,16,14,83,57,208,236
NOB1_ENSSSCG00000002753_ENSSSCT00000003050_103_1342_1639,8,23,21,32,44,15,202,180,396,515
NOBOX_ENSSSCG00000024977_ENSSSCT00000029776_22_1438_1724,0,1,0,0,0,0,0,0,0,0
NOC2L_ENSSSCG00000023973_ENSSSCT00000028244_33_2280_2927,28,44,36,43,94,52,490,611,975,1075
NOC3L_ENSSSCG00000010484_ENSSSCT00000032028_116_2513_3517,11,25,18,10,34,35,94,10,117,158
NOC4L_ENSSSCG00000009739_ENSSSCT00000055050_52_1600_2319,2,12,8,8,23,17,100,88,201,205
NOCT_ENSSSCG00000024596_ENSSSCT00000044741_133_1216_2591,6,3,6,6,17,10,4,17,77,51
NOD2_ENSSSCG00000038073_ENSSSCT00000041200_111_3390_4083,2,11,10,17,27,25,25,34,52,33
NOL10_ENSSSCG00000008635_ENSSSCT00000061079_146_2171_3042,2,12,19,9,21,9,134,38,164,215
NOL11_ENSSSCG00000054188_ENSSSCT00000018805_8_2126_2420,2,16,20,11,31,16,98,24,215,253
NOL12_ENSSSCG00000021663_ENSSSCT00000075377_54_699_961,1,8,9,12,15,9,45,48,146,225
NOL4L_ENSSSCG00000007249_ENSSSCT00000057453_125_2165_3685,3,12,15,16,19,19,42,46,125,159
NOL4_ENSSSCG00000003737_ENSSSCT00000004137_1609_3523_3782,0,0,1,1,1,1,0,0,0,0
NOL6_ENSSSCG00000010990_ENSSSCT00000012031_134_3569_4819,15,38,32,23,37,23,194,183,387,463
NOL7_ENSSSCG00000040816_ENSSSCT00000055142_31_799_4163,13,18,20,29,46,25,201,60,294,351
NOL8_ENSSSCG00000008069_ENSSSCT00000093306_153_3636_3977,30,32,46,44,48,33,217,28,267,358
NOL9_ENSSSCG00000030253_ENSSSCT00000027328_32_2114_5229,8,25,35,32,50,32,138,87,340,343
NOLC1_ENSSSCG00000010576_ENSSSCT00000011569_10_2098_3776,37,51,62,56,132,55,546,495,999,954
NOM1_ENSSSCG00000016411_ENSSSCT00000017868_0_2517_4183,4,43,27,25,42,32,226,249,506,567
NONO_ENSSSCG00000023245_ENSSSCT00000058262_215_2330_3218,52,125,109,93,209,133,1520,1226,2462,2787
NOP10_ENSSSCG00000036960_ENSSSCT00000052145_35_227_2937,4,11,7,13,22,14,266,230,574,636
NOP14_ENSSSCG00000008693_ENSSSCT00000009511_75_2631_3113,46,50,61,61,84,49,242,223,705,639
NOP16_ENSSSCG00000014058_ENSSSCT00000015357_199_733_1034,2,2,2,4,18,11,180,94,240,290
NOP2_ENSSSCG00000000696_ENSSSCT00000000758_115_2578_2689,11,41,38,38,67,40,204,200,456,532
NOP53_ENSSSCG00000022774_ENSSSCT00000106912_10_1426_1739,47,79,95,101,176,95,1186,1773,2882,2748
NOP56_ENSSSCG00000027676_ENSSSCT00000007848_67_1855_1965,31,94,98,55,120,91,802,527,1445,1584
NOP58_ENSSSCG00000022225_ENSSSCT00000046156_189_1800_3999,9,49,41,45,69,48,548,199,777,827
NOP9_ENSSSCG00000001990_ENSSSCT00000002228_855_2766_2887,1,5,7,4,23,9,75,72,160,209
NOPCHAP1_ENSSSCG00000027792_ENSSSCT00000065347_23_581_2486,0,7,3,6,17,6,70,58,111,96
NOS1_ENSSSCG00000009856_ENSSSCT00000044611_332_4736_7400,0,3,3,2,4,2,0,0,0,0
NOS2_ENSSSCG00000017755_ENSSSCT00000055475_199_3670_4152,3,11,10,13,8,11,21,20,114,520
NOS3_ENSSSCG00000016450_ENSSSCT00000050205_34_3649_4104,0,0,3,0,3,1,1,0,5,9
NOSIP_ENSSSCG00000029154_ENSSSCT00000031851_275_1280_1951,10,23,30,23,44,28,265,482,414,596
NOSTRIN_ENSSSCG00000015923_ENSSSCT00000068724_280_1792_1865,0,0,1,3,0,0,0,0,3,2
NOTCH1_ENSSSCG00000038509_ENSSSCT00000046510_75_7755_9275,90,92,161,125,144,155,310,214,1275,1300
NOTCH2_ENSSSCG00000006709_ENSSSCT00000038464_103_7516_9860,287,375,370,318,584,315,713,212,1853,1461
NOTCH3_ENSSSCG00000025176_ENSSSCT00000029966_104_7067_8095,5,9,13,5,13,11,152,14,133,245
NOTCH4_ENSSSCG00000001440_ENSSSCT00000001593_140_6119_6713,4,10,4,6,5,8,31,32,43,116
NOTO_ENSSSCG00000059555_ENSSSCT00000009097_55_844_1539,0,0,2,0,0,1,0,0,0,0
NOTUM_ENSSSCG00000039013_ENSSSCT00000063602_199_1693_2084,0,0,2,2,3,0,3,13,8,4
NOVA1_ENSSSCG00000024396_ENSSSCT00000101165_353_1874_6699,1,2,0,1,0,2,3,4,0,1
NOVA2_ENSSSCG00000035029_ENSSSCT00000054296_199_1675_2679,0,1,1,2,6,0,1,1,15,5
NOX1_ENSSSCG00000012485_ENSSSCT00000036595_1891_3538_4148,3,5,3,6,1,4,0,0,3,6
NOX4_ENSSSCG00000014927_ENSSSCT00000033431_108_1842_6754,1,0,0,0,0,0,0,0,0,0
NOX5_ENSSSCG00000004966_ENSSSCT00000079965_40_2251_7740,0,0,2,2,1,1,0,0,0,0
NOXA1_ENSSSCG00000033685_ENSSSCT00000042505_204_1626_1685,1,0,1,0,2,0,0,1,2,2
NOXRED1_ENSSSCG00000030069_ENSSSCT00000056682_0_1083_1464,0,1,0,0,1,1,0,0,0,0
NPAS1_ENSSSCG00000003108_ENSSSCT00000003447_199_2131_2748,0,2,0,0,0,0,0,0,4,0
NPAS2_ENSSSCG00000008171_ENSSSCT00000008948_135_2523_3763,0,0,2,1,3,2,7,12,3,6
NPAS3_ENSSSCG00000001964_ENSSSCT00000083614_199_3118_3121,0,0,0,2,0,0,0,0,1,0
NPAS4_ENSSSCG00000012942_ENSSSCT00000014147_134_2543_3257,0,1,1,0,0,0,0,0,0,0
NPAT_ENSSSCG00000026959_ENSSSCT00000066034_135_4440_6185,2,10,17,4,17,6,106,35,170,151
NPBWR1_ENSSSCG00000059721_ENSSSCT00000095102_0_990_993,0,0,0,0,0,0,0,0,1,2
NPB_ENSSSCG00000035837_ENSSSCT00000045778_17_386_476,0,1,0,0,0,0,0,0,1,0
NPC1L1_ENSSSCG00000016746_ENSSSCT00000018228_152_4148_7627,0,1,0,0,0,1,0,0,1,3
NPC1_ENSSSCG00000003707_ENSSSCT00000069095_592_4420_5133,20,19,20,14,46,21,49,28,262,219
NPC2_ENSSSCG00000002366_ENSSSCT00000002630_274_721_1484,7,14,13,10,65,25,263,174,623,589
NPEPL1_ENSSSCG00000007517_ENSSSCT00000072098_30_1623_2186,18,36,41,27,42,38,220,224,594,589
NPEPPS_ENSSSCG00000017513_ENSSSCT00000019067_0_2832_4187,33,38,39,24,53,39,212,79,369,459
NPFFR1_ENSSSCG00000010266_ENSSSCT00000011236_337_1633_2329,0,0,0,1,0,0,0,0,0,0
NPFF_ENSSSCG00000000277_ENSSSCT00000000298_0_342_725,0,1,0,0,1,0,3,15,2,2
NPG1_ENSSSCG00000053313_ENSSSCT00000073391_0_447_691,0,0,0,0,0,0,0,0,0,1
NPG3-PG-2_ENSSSCG00000053533_ENSSSCT00000041956_17_476_479,0,0,0,0,0,0,0,0,0,3
NPHP1_ENSSSCG00000008111_ENSSSCT00000035691_45_2106_2191,0,1,2,1,10,1,2,5,5,3
NPHP3_ENSSSCG00000011632_ENSSSCT00000050444_15_4002_5135,5,7,5,13,9,6,19,0,46,43
NPHP4_ENSSSCG00000029843_ENSSSCT00000022446_224_4622_4950,3,4,11,6,8,18,50,25,49,85
NPHS1_ENSSSCG00000029284_ENSSSCT00000044147_260_3977_4634,0,0,0,1,1,0,0,0,6,4
NPLOC4_ENSSSCG00000024235_ENSSSCT00000053452_0_2364_2367,23,41,45,30,65,37,235,339,697,609
NPL_ENSSSCG00000022292_ENSSSCT00000055819_112_1072_1075,8,10,15,11,14,10,74,32,139,113
NPM1_ENSSSCG00000016998_ENSSSCT00000028813_97_979_3282,48,98,111,106,263,131,3839,1108,5180,5016
NPM3_ENSSSCG00000010568_ENSSSCT00000011560_34_562_913,9,5,7,6,68,4,140,125,218,196
NPNT_ENSSSCG00000038801_ENSSSCT00000056671_89_1892_4821,0,2,0,1,21,3,0,0,0,0
NPPA_ENSSSCG00000061442_ENSSSCT00000003808_199_655_1659,0,0,0,0,2,1,0,0,0,0
NPPB_ENSSSCG00000003431_ENSSSCT00000003809_504_897_1073,1,0,1,0,0,0,2,18,0,1
NPR1_ENSSSCG00000006572_ENSSSCT00000007200_447_3618_4529,1,1,2,0,3,0,4,3,1,16
NPR2_ENSSSCG00000005322_ENSSSCT00000039546_551_3692_3925,5,5,9,2,11,11,27,15,74,120
NPR3_ENSSSCG00000036201_ENSSSCT00000083834_460_2065_2068,3,6,7,7,6,9,14,0,14,22
NPRL2_ENSSSCG00000057050_ENSSSCT00000050136_277_1345_1494,8,15,10,17,15,12,147,94,237,293
NPRL3_ENSSSCG00000007981_ENSSSCT00000008744_228_2061_2613,7,11,9,10,29,15,41,72,160,111
NPSR1_ENSSSCG00000016664_ENSSSCT00000018143_0_1107_1510,2,0,0,0,1,0,0,0,1,4
NPTN_ENSSSCG00000001918_ENSSSCT00000095306_0_1290_4432,12,22,15,13,30,16,91,61,234,237
NPTX1_ENSSSCG00000017144_ENSSSCT00000018664_57_1212_5122,0,3,0,0,1,0,7,8,5,2
NPTX2_ENSSSCG00000007603_ENSSSCT00000008343_187_1480_2712,0,1,0,0,0,1,0,2,0,0
NPTXR_ENSSSCG00000000092_ENSSSCT00000000098_0_1488_5462,0,3,1,0,3,0,3,4,2,10
NPVF_ENSSSCG00000036611_ENSSSCT00000037223_37_598_644,0,0,1,0,0,0,0,0,0,0
NPW_ENSSSCG00000048627_ENSSSCT00000068765_65_521_565,0,1,0,0,0,1,0,2,2,2
NPY1R_ENSSSCG00000008888_ENSSSCT00000009731_536_1685_3247,0,0,0,0,1,0,0,0,0,0
NPY2R_ENSSSCG00000008993_ENSSSCT00000009850_516_1668_2940,0,0,3,1,0,0,0,0,0,0
NPY_ENSSSCG00000016718_ENSSSCT00000018199_0_291_471,0,1,0,1,0,2,4,0,2,2
NQO1_ENSSSCG00000002754_ENSSSCT00000085311_0_831_1453,3,3,5,13,17,6,108,26,120,10
NQO2_ENSSSCG00000020758_ENSSSCT00000096027_0_708_2123,1,2,1,2,6,1,0,0,4,11
NR0B1_ENSSSCG00000012199_ENSSSCT00000013344_24_1440_1517,0,0,0,0,0,2,0,0,0,0
NR0B2_ENSSSCG00000003565_ENSSSCT00000003959_39_819_1515,1,0,0,0,0,0,0,0,0,0
NR1D1_ENSSSCG00000036933_ENSSSCT00000058463_532_2380_2643,0,2,5,1,4,0,14,19,11,25
NR1D2_ENSSSCG00000027017_ENSSSCT00000025072_30_1857_5032,2,5,4,9,20,2,60,16,123,77
NR1H2_ENSSSCG00000003211_ENSSSCT00000003566_0_1371_1710,12,42,34,37,66,37,222,312,498,641
NR1H3_ENSSSCG00000013241_ENSSSCT00000014461_187_1597_1730,15,2,8,4,14,10,64,37,185,184
NR1H4_ENSSSCG00000000875_ENSSSCT00000050577_8_1454_2387,0,0,0,0,0,0,2,0,0,0
NR1I2_ENSSSCG00000011890_ENSSSCT00000013011_338_1649_3029,0,1,0,1,4,2,2,0,0,0
NR1I3_ENSSSCG00000006353_ENSSSCT00000059758_261_1317_1437,0,0,0,1,1,1,0,0,0,0
NR2C1_ENSSSCG00000000902_ENSSSCT00000000986_258_2073_3782,5,9,7,4,9,9,38,0,72,77
NR2C2AP_ENSSSCG00000023658_ENSSSCT00000023414_272_692_1249,0,2,7,1,8,2,56,18,42,75
NR2C2_ENSSSCG00000011594_ENSSSCT00000057618_179_2021_7923,12,31,17,27,32,30,63,46,148,131
NR2E1_ENSSSCG00000004384_ENSSSCT00000022342_687_1842_3160,1,0,0,1,1,1,6,0,6,10
NR2F1_ENSSSCG00000014157_ENSSSCT00000015465_199_1465_2272,0,0,0,0,0,0,0,0,1,1
NR2F2_ENSSSCG00000002254_ENSSSCT00000002510_199_1441_4028,0,0,0,0,3,0,0,0,0,2
NR2F6_ENSSSCG00000013873_ENSSSCT00000015156_144_1389_1865,6,6,1,10,24,3,46,47,102,143
NR3C1_ENSSSCG00000014401_ENSSSCT00000044530_417_2943_6944,17,51,30,26,46,29,106,31,191,288
NR3C2_ENSSSCG00000037766_ENSSSCT00000084768_0_2958_4268,2,2,4,0,2,3,0,0,0,4
NR4A1_ENSSSCG00000031321_ENSSSCT00000059252_292_2086_2681,0,11,35,33,55,44,279,369,883,193
NR4A2_ENSSSCG00000015871_ENSSSCT00000043413_330_2124_2614,3,11,10,10,22,24,90,31,54,37
NR4A3_ENSSSCG00000005385_ENSSSCT00000005925_598_2527_5565,0,6,1,5,11,6,5,2,11,36
NR5A1_ENSSSCG00000005588_ENSSSCT00000034748_163_1546_3037,0,0,0,0,0,0,0,0,0,3
NR5A2_ENSSSCG00000024975_ENSSSCT00000026077_297_1800_3438,0,0,0,0,1,0,0,0,0,0
NRAP_ENSSSCG00000010640_ENSSSCT00000054329_182_5363_7022,0,7,3,9,8,4,14,8,32,33
NRARP_ENSSSCG00000005844_ENSSSCT00000006423_0_342_345,0,1,1,3,0,0,4,0,6,31
NRAS_ENSSSCG00000032477_ENSSSCT00000038488_138_705_5379,5,10,16,12,23,28,161,98,315,319
NRBF2_ENSSSCG00000024081_ENSSSCT00000036848_144_1008_4256,4,9,6,7,11,7,50,10,91,101
NRBP1_ENSSSCG00000022454_ENSSSCT00000024681_255_2076_2515,26,47,49,55,88,61,324,277,756,977
NRBP2_ENSSSCG00000038025_ENSSSCT00000059447_199_1690_2573,9,15,19,18,23,12,41,15,128,95
NRCAM_ENSSSCG00000015445_ENSSSCT00000038074_393_4191_6427,2,2,4,0,3,2,0,0,0,7
NRDC_ENSSSCG00000003870_ENSSSCT00000049354_138_3837_4337,43,86,66,42,103,59,487,131,752,840
NRDE2_ENSSSCG00000002434_ENSSSCT00000002704_12_3507_4963,14,35,24,27,64,20,83,80,193,239
NREP_ENSSSCG00000053658_ENSSSCT00000097604_121_388_2033,0,2,1,4,8,3,0,0,2,7
NRF1_ENSSSCG00000016566_ENSSSCT00000093712_3111_4650_4653,12,26,33,27,36,32,82,53,143,161
NRG1_ENSSSCG00000015839_ENSSSCT00000065160_595_2692_2759,49,19,8,18,16,13,4,22,82,117
NRG3_ENSSSCG00000010344_ENSSSCT00000038750_0_2154_3158,0,1,0,0,0,0,0,1,0,0
NRG4_ENSSSCG00000052301_ENSSSCT00000100277_185_533_6461,0,0,0,0,0,0,0,0,0,0
NRGN_ENSSSCG00000039322_ENSSSCT00000060915_159_393_1262,4,20,10,19,24,5,180,188,67,20
NRIP1_ENSSSCG00000021038_ENSSSCT00000090678_621_4089_6218,24,46,40,39,43,23,72,38,148,304
NRIP2_ENSSSCG00000000741_ENSSSCT00000000805_416_1157_2469,0,1,0,0,0,0,0,0,0,0
NRIP3_ENSSSCG00000014570_ENSSSCT00000015920_73_790_3538,0,0,0,0,1,1,0,1,0,5
NRK_ENSSSCG00000012546_ENSSSCT00000027459_303_4749_7786,1,0,0,1,1,0,0,0,0,0
NRM_ENSSSCG00000023639_ENSSSCT00000043250_26_812_1448,0,2,1,0,2,1,18,27,24,45
NRN1L_ENSSSCG00000055661_ENSSSCT00000106037_199_718_818,0,0,0,0,0,0,0,0,1,1
NRN1_ENSSSCG00000026211_ENSSSCT00000084722_4_505_1459,0,0,0,1,0,0,0,0,0,0
NRP1_ENSSSCG00000011102_ENSSSCT00000085902_854_3626_6193,110,29,32,15,26,31,92,15,380,322
NRP2_ENSSSCG00000026383_ENSSSCT00000024105_685_3415_6435,13,13,8,19,27,16,9,14,107,66
NRROS_ENSSSCG00000023527_ENSSSCT00000038190_254_2333_2588,23,39,46,37,54,34,365,230,924,1297
NRSN1_ENSSSCG00000021696_ENSSSCT00000038462_258_891_2089,0,1,0,0,1,1,0,0,0,0
NRSN2_ENSSSCG00000031519_ENSSSCT00000045055_99_708_1974,0,0,0,0,0,0,0,0,0,0
NRTN_ENSSSCG00000033413_ENSSSCT00000065197_199_790_1317,1,1,0,0,3,2,0,0,2,1
NRXN1_ENSSSCG00000026180_ENSSSCT00000060996_199_3631_3634,6,14,2,11,18,3,0,0,7,3
NRXN3_ENSSSCG00000028942_ENSSSCT00000037603_0_2775_2778,0,1,2,1,0,0,0,0,0,0
NSD1_ENSSSCG00000014044_ENSSSCT00000055036_87_8190_8477,60,152,188,133,181,158,397,238,1070,1199
NSD2_ENSSSCG00000008682_ENSSSCT00000009499_244_3451_6538,82,87,87,76,110,85,409,485,912,964
NSD3_ENSSSCG00000015820_ENSSSCT00000053196_402_4716_6520,49,81,109,95,116,106,408,114,897,738
NSDHL_ENSSSCG00000012758_ENSSSCT00000048661_5964_7053_7138,5,23,24,15,30,17,70,67,98,65
NSFL1C_ENSSSCG00000007187_ENSSSCT00000087507_16_1132_1374,4,28,15,12,65,16,188,148,323,412
NSF_ENSSSCG00000017316_ENSSSCT00000026497_73_2569_3573,15,21,32,27,34,19,116,63,239,214
NSG1_ENSSSCG00000024892_ENSSSCT00000041778_451_1006_1280,0,0,0,1,0,1,0,0,0,0
NSG2_ENSSSCG00000016979_ENSSSCT00000018489_160_673_1474,0,0,0,1,0,0,0,2,0,0
NSL1_ENSSSCG00000015593_ENSSSCT00000016986_26_896_2113,5,2,5,2,11,4,29,7,57,47
NSMAF_ENSSSCG00000006236_ENSSSCT00000039673_44_2804_5934,22,75,77,51,68,55,261,191,439,554
NSMCE1_ENSSSCG00000036275_ENSSSCT00000063937_319_1117_1265,17,9,7,15,33,12,136,129,225,184
NSMCE2_ENSSSCG00000037755_ENSSSCT00000065579_107_848_1765,4,7,3,4,23,5,61,33,90,94
NSMF_ENSSSCG00000037880_ENSSSCT00000049840_94_1690_2707,9,25,23,12,43,21,86,86,328,275
NSRP1_ENSSSCG00000017795_ENSSSCT00000019367_14_1547_1986,15,31,29,40,30,25,148,12,211,305
NSUN2_ENSSSCG00000017104_ENSSSCT00000068338_199_3175_3806,60,75,84,67,122,82,592,453,1189,1238
NSUN3_ENSSSCG00000027432_ENSSSCT00000072951_111_1128_1131,4,0,4,3,4,1,8,11,30,62
NSUN4_ENSSSCG00000038280_ENSSSCT00000049678_10_1156_4127,4,4,9,7,16,9,61,17,70,105
NSUN5_ENSSSCG00000007704_ENSSSCT00000008447_16_1414_2255,3,5,7,10,17,8,45,36,140,180
NSUN6_ENSSSCG00000011041_ENSSSCT00000012085_462_1878_2282,4,8,7,7,13,9,36,11,66,94
NSUN7_ENSSSCG00000024496_ENSSSCT00000045686_163_2335_5373,0,0,1,0,0,0,0,0,0,0
NT5C1A_ENSSSCG00000003662_ENSSSCT00000004058_95_1190_7037,0,0,0,0,0,0,0,0,0,0
NT5C1B_ENSSSCG00000008607_ENSSSCT00000009418_0_1770_2774,0,0,0,0,0,0,0,0,0,0
NT5C2_ENSSSCG00000010594_ENSSSCT00000040034_24_1734_2960,27,55,76,58,66,41,476,169,1025,1154
NT5C3A_ENSSSCG00000022912_ENSSSCT00000024461_52_1045_1968,2,9,10,11,25,16,234,112,552,459
NT5C3B_ENSSSCG00000034779_ENSSSCT00000062031_56_956_1291,4,8,7,5,9,9,79,115,115,148
NT5C_ENSSSCG00000028210_ENSSSCT00000027165_199_964_1159,4,9,5,1,18,6,116,146,130,207
NT5DC1_ENSSSCG00000004435_ENSSSCT00000035653_80_1436_3363,6,8,4,4,8,1,38,24,5,72
NT5DC2_ENSSSCG00000011444_ENSSSCT00000012524_106_1777_1858,37,12,13,16,36,12,46,125,189,169
NT5DC3_ENSSSCG00000000853_ENSSSCT00000069041_0_1455_5895,1,5,4,3,7,7,11,18,44,28
NT5E_ENSSSCG00000004291_ENSSSCT00000034230_106_1828_2112,0,0,0,0,1,1,0,0,0,7
NT5M_ENSSSCG00000018052_ENSSSCT00000019647_244_928_1351,0,3,0,0,1,0,5,20,4,0
NTAN1_ENSSSCG00000037398_ENSSSCT00000042357_84_1017_1174,18,22,28,27,44,29,476,497,709,634
NTF3_ENSSSCG00000033544_ENSSSCT00000085180_176_1007_1322,0,0,0,0,0,2,0,0,0,0
NTF4_ENSSSCG00000003160_ENSSSCT00000003510_261_891_1189,1,0,0,0,0,0,1,0,0,3
NTHL1_ENSSSCG00000008039_ENSSSCT00000008810_19_1027_1129,2,8,6,12,9,0,55,36,108,135
NTMT1_ENSSSCG00000005678_ENSSSCT00000091054_216_882_1553,1,2,1,3,9,3,46,48,71,87
NTMT2_ENSSSCG00000006281_ENSSSCT00000048773_97_1000_2041,1,1,1,1,2,2,0,0,0,0
NTN1_ENSSSCG00000017993_ENSSSCT00000072120_199_2092_3564,5,10,8,6,3,6,4,1,16,12
NTN3_ENSSSCG00000008054_ENSSSCT00000008826_199_1936_1939,0,0,0,2,1,0,0,0,0,0
NTN4_ENSSSCG00000000896_ENSSSCT00000000980_550_2434_3733,1,2,2,1,31,0,0,0,12,8
NTN5_ENSSSCG00000003146_ENSSSCT00000003491_442_1939_2164,1,0,0,0,5,0,0,0,0,0
NTNG1_ENSSSCG00000006852_ENSSSCT00000044036_620_2384_3390,0,1,1,0,0,0,0,0,0,0
NTNG2_ENSSSCG00000005723_ENSSSCT00000051603_199_1786_1789,0,2,1,1,6,0,0,1,4,0
NTPCR_ENSSSCG00000010166_ENSSSCT00000011132_162_729_1292,6,13,8,6,13,4,56,38,76,122
NTRK1_ENSSSCG00000006464_ENSSSCT00000007081_48_2433_2637,3,2,2,0,5,1,5,0,2,7
NTRK2_ENSSSCG00000010959_ENSSSCT00000054821_975_3489_6102,0,0,1,0,0,0,1,0,0,0
NTRK3_ENSSSCG00000005106_ENSSSCT00000068344_106_2698_2846,0,0,0,0,0,1,0,0,0,0
NTSR1_ENSSSCG00000038278_ENSSSCT00000051674_199_1450_2454,1,0,1,0,0,0,1,0,0,15
NTSR2_ENSSSCG00000008625_ENSSSCT00000009436_36_1260_1527,0,1,0,0,1,0,0,0,0,0
NTS_ENSSSCG00000000932_ENSSSCT00000001018_230_743_1670,1,0,0,1,2,0,0,0,0,0
NUAK1_ENSSSCG00000032861_ENSSSCT00000060131_199_2197_5655,1,0,2,5,2,1,0,1,5,1
NUAK2_ENSSSCG00000038471_ENSSSCT00000096664_154_2047_2050,5,39,26,21,42,21,119,157,243,351
NUB1_ENSSSCG00000016438_ENSSSCT00000017899_207_2055_3147,23,63,53,58,100,75,555,264,758,750
NUBP1_ENSSSCG00000024488_ENSSSCT00000069312_379_1573_1800,7,11,19,12,33,6,155,155,301,328
NUBP2_ENSSSCG00000008014_ENSSSCT00000077936_199_1174_1533,7,20,18,21,21,13,97,157,199,226
NUBPL_ENSSSCG00000001968_ENSSSCT00000053055_51_1044_2647,2,5,4,5,16,8,65,20,73,54
NUCB1_ENSSSCG00000003150_ENSSSCT00000074980_554_1928_1931,23,40,21,45,73,42,154,357,675,873
NUCKS1_ENSSSCG00000022398_ENSSSCT00000041084_208_934_1876,37,38,56,57,103,45,460,268,611,815
NUDCD1_ENSSSCG00000006029_ENSSSCT00000030070_94_1843_3596,3,9,9,5,15,10,99,30,113,111
NUDCD2_ENSSSCG00000032806_ENSSSCT00000066375_21_495_4018,1,1,4,4,9,1,61,2,62,96
NUDCD3_ENSSSCG00000016747_ENSSSCT00000081272_51_1272_5838,24,43,39,26,63,50,302,275,501,560
NUDC_ENSSSCG00000003566_ENSSSCT00000065089_142_1369_1599,24,42,53,54,119,41,657,522,849,1121
NUDT12_ENSSSCG00000014187_ENSSSCT00000089827_231_1617_3212,1,0,1,1,0,1,8,0,2,2
NUDT13_ENSSSCG00000025492_ENSSSCT00000040066_142_1198_3148,2,3,2,3,10,6,22,3,62,65
NUDT14_ENSSSCG00000002557_ENSSSCT00000002842_104_770_848,1,0,1,0,10,3,5,3,6,9
