gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,tag
EXOC6B_ENSSSCG00000008310_ENSSSCT00000057848_121_2563_5772,21.08904341,-0.841854781,0.75665002,-1.112607888,0.265876871,0.581468116,ns
FAM234B_ENSSSCG00000000619_ENSSSCT00000060779_488_2357_3386,10.59458365,1.33085515,1.026900568,1.295992223,0.194978164,NA,ns
FZR1_ENSSSCG00000013481_ENSSSCT00000079343_291_1779_3000,24.1363142,-0.034018412,0.687219525,-0.049501522,0.960519624,0.987091687,ns
TRMT13_ENSSSCG00000006869_ENSSSCT00000057662_92_1535_3495,5.853840398,-0.803803978,1.356991933,-0.592342488,0.55362127,NA,ns
U2SURP_ENSSSCG00000011684_ENSSSCT00000012792_20_3107_7225,94.98952948,-1.270172151,0.510204551,-2.489535124,0.012791028,0.131833768,ns
DNTTIP2_ENSSSCG00000006892_ENSSSCT00000007547_43_2356_8086,88.2094668,-0.512794807,0.504762802,-1.015912433,0.309671088,0.624349529,ns
UNC50_ENSSSCG00000025010_ENSSSCT00000023132_136_913_1116,7.040480352,-0.434488248,1.173707931,-0.370184299,0.711245174,NA,ns
CNBP_ENSSSCG00000040879_ENSSSCT00000064084_132_633_5598,63.25950252,-0.743035461,0.520755523,-1.42684125,0.153625658,0.458957913,ns
FASN_ENSSSCG00000029944_ENSSSCT00000026033_96_7626_8101,205.7509576,0.2316915,0.437566076,0.5295006,0.596458228,0.823761388,ns
ENSSSCT00000104461_ENSSSCG00000035527_ENSSSCT00000104461_427_3463_5140,3.900417393,-1.379636843,1.676085812,-0.823130196,0.410433959,NA,ns
ADGRG3_ENSSSCG00000002814_ENSSSCT00000003114_55_1705_2648,6.165774361,1.780513043,1.26600445,1.406403463,0.159604352,NA,ns
NDUFA6_ENSSSCG00000000045_ENSSSCT00000000049_0_462_1267,43.28627588,-1.425526245,0.625575592,-2.278743389,0.022682324,0.181364991,ns
DCTN6_ENSSSCG00000038895_ENSSSCT00000050716_265_835_1201,5.028872084,-1.657648015,1.534044204,-1.080573826,0.279886731,NA,ns
ABI1_ENSSSCG00000024127_ENSSSCT00000012106_50_1493_3423,125.5592503,-0.045641603,0.438019602,-0.104199909,0.917010706,0.967964996,ns
PPME1_ENSSSCG00000020856_ENSSSCT00000091522_112_1309_2406,8.25609955,-0.931699728,1.1486983,-0.811091761,0.417312977,NA,ns
ATP5MC1_ENSSSCG00000017544_ENSSSCT00000074300_308_716_818,3.456009827,-0.568490167,1.718918717,-0.330725451,0.740851876,NA,ns
UHRF1_ENSSSCG00000013517_ENSSSCT00000094299_0_2442_3724,122.2374161,-0.36423189,0.470137164,-0.77473537,0.438496046,0.726618448,ns
TMTC3_ENSSSCG00000000927_ENSSSCT00000061331_147_2964_3106,9.160037976,-0.821623816,1.110770563,-0.739688144,0.459489244,NA,ns
SLC30A9_ENSSSCG00000008801_ENSSSCT00000047773_123_1821_3366,6.562457122,-0.420612005,1.213812563,-0.346521381,0.728950919,NA,ns
PTPRQ_ENSSSCG00000031716_ENSSSCT00000039234_130_7027_7888,2.258694098,-1.574470312,2.15037844,-0.732182895,0.464056943,NA,ns
CCDC34_ENSSSCG00000013336_ENSSSCT00000014564_7_1108_2112,7.799186138,-2.432415731,1.394645838,-1.744109985,0.081139913,NA,ns
DNAJC18_ENSSSCG00000014356_ENSSSCT00000064594_62_1136_6521,7.665097782,-0.498823461,1.171879068,-0.425661209,0.670354732,NA,ns
ZBTB12_ENSSSCG00000001421_ENSSSCT00000001561_256_1633_1947,5.467644512,1.089561498,1.259572315,0.865024965,0.387025086,NA,ns
MCOLN2_ENSSSCG00000003755_ENSSSCT00000004157_80_1778_2973,43.47548857,-0.128006848,0.571916468,-0.223820881,0.822896681,0.930476907,ns
MVD_ENSSSCG00000034905_ENSSSCT00000048322_84_1284_1766,13.89752531,-0.397838862,0.927930588,-0.428737739,0.668114093,0.856647879,ns
LRRC8D_ENSSSCG00000038417_ENSSSCT00000051604_302_2876_3745,55.76786972,1.004781559,0.559660751,1.795340405,0.072599481,0.324631372,ns
RPS6KA5_ENSSSCG00000024377_ENSSSCT00000026351_0_2871_4487,22.04574727,0.404514204,0.720240129,0.56163797,0.574362705,0.810774746,ns
TSC22D4_ENSSSCG00000025164_ENSSSCT00000086013_660_1830_2121,20.67190824,1.536446951,0.725049084,2.119093706,0.034082549,0.220380261,ns
CAPZA1_ENSSSCG00000006775_ENSSSCT00000100459_0_858_2294,71.98797261,-1.275452986,0.520472451,-2.450567718,0.014263113,0.139347019,ns
LIAS_ENSSSCG00000029385_ENSSSCT00000022874_83_1313_1606,2.654177782,-1.603120951,2.061312758,-0.777718444,0.436735016,NA,ns
RRP12_ENSSSCG00000010514_ENSSSCT00000083623_100_3868_7027,48.71179008,0.581949529,0.566166172,1.027877605,0.304007405,0.618765773,ns
ZNF335_ENSSSCG00000007432_ENSSSCT00000058331_467_4529_4573,42.40271882,0.665626307,0.562249656,1.183862543,0.23646748,0.559912611,ns
POMK_ENSSSCG00000031510_ENSSSCT00000042850_251_1301_3712,1.547074643,-0.821913589,2.41089566,-0.340916284,0.733166606,NA,ns
SMC4_ENSSSCG00000011731_ENSSSCT00000047832_92_3956_4320,110.9714895,-2.055019371,0.496628903,-4.137937522,3.50E-05,0.00261169,down
JADE1_ENSSSCG00000009071_ENSSSCT00000009936_199_2725_4800,25.09780689,-0.811854553,0.707244828,-1.147911616,0.251005053,0.571267342,ns
RBBP9_ENSSSCG00000029494_ENSSSCT00000081744_199_913_6448,2.174747638,-0.160575665,2.268422022,-0.070787386,0.943566971,NA,ns
TMEM129_ENSSSCG00000008678_ENSSSCT00000009495_1010_2096_3324,4.253386875,-0.722736761,1.623497571,-0.445172677,0.65619497,NA,ns
SCPEP1_ENSSSCG00000017617_ENSSSCT00000057144_0_1542_1844,101.3508758,1.554424504,0.569109249,2.731328836,0.00630795,0.085473454,ns
TSR3_ENSSSCG00000008030_ENSSSCT00000008799_78_1026_1231,18.89012291,-0.350906531,0.80603726,-0.435347779,0.663310009,0.854371226,ns
TRIM45_ENSSSCG00000006732_ENSSSCT00000033116_876_2616_3245,6.53810284,0.195559664,1.177426325,0.166090786,0.868085505,NA,ns
RIOX2_ENSSSCG00000034501_ENSSSCT00000063770_91_1483_4084,14.53449358,0.112623585,0.873463086,0.128939147,0.8974058,0.9587634,ns
CXCR5_ENSSSCG00000015098_ENSSSCT00000062368_106_1165_2832,47.15007211,1.35098221,0.59187123,2.282561037,0.022456238,0.18055064,ns
ENSSSCT00000106893_ENSSSCG00000013880_ENSSSCT00000106893_134_5255_6473,2.652770867,-0.216992339,1.807815004,-0.120030168,0.90445925,NA,ns
RDH13_ENSSSCG00000038287_ENSSSCT00000060064_137_1139_1852,7.086394023,0.304472965,1.17894631,0.258258551,0.796207373,NA,ns
ZBTB22_ENSSSCG00000054523_ENSSSCT00000071285_68_1985_2567,5.872181739,0.670797574,1.365011293,0.491422729,0.623127492,NA,ns
CLTA_ENSSSCG00000037131_ENSSSCT00000045598_146_872_1151,77.99212416,-0.609579084,0.520634449,-1.170838935,0.241663524,0.562571558,ns
TRIB2_ENSSSCG00000039080_ENSSSCT00000066283_455_1484_2090,45.38706974,0.30778828,0.577025965,0.533404558,0.593753563,0.822958861,ns
COQ4_ENSSSCG00000005646_ENSSSCT00000006208_288_1083_1498,26.31547148,-0.313104784,0.675584543,-0.46345759,0.643036407,0.845113418,ns
ENSSSCT00000036639_ENSSSCG00000007493_ENSSSCT00000036639_410_1616_2288,6.005293816,0.788223748,1.227860029,0.641949187,0.520906176,NA,ns
AAGAB_ENSSSCG00000004951_ENSSSCT00000005463_37_1021_2718,8.119992224,-1.21529636,1.163898507,-1.044160081,0.296411332,NA,ns
SI_ENSSSCG00000011735_ENSSSCT00000032326_167_5648_6086,10.15985665,2.659634418,1.015669125,2.618603196,0.008829058,NA,ns
NPSR1_ENSSSCG00000016664_ENSSSCT00000018143_0_1107_1510,1.046077629,-2.215711316,2.875122511,-0.770649358,0.440914797,NA,ns
CSGALNACT2_ENSSSCG00000010200_ENSSSCT00000011166_492_2118_4534,20.91673336,0.020216487,0.751203873,0.026912117,0.978529829,0.992357623,ns
ENSSSCT00000048251_ENSSSCG00000035171_ENSSSCT00000048251_0_2046_2049,11.01785499,1.376674851,0.929293057,1.481421647,0.13849425,NA,ns
ADPGK_ENSSSCG00000001925_ENSSSCT00000100509_69_1560_2564,40.31160414,0.099111555,0.629838616,0.157360239,0.874960948,0.949823616,ns
RPS4X_ENSSSCG00000012405_ENSSSCT00000089094_27_816_1399,96.9552531,-0.945207679,0.472025954,-2.002448533,0.045236513,0.257299267,ns
GSS_ENSSSCG00000007287_ENSSSCT00000053407_56_1478_4925,12.6211034,-0.092273092,0.913589186,-0.101000639,0.919549953,0.968403824,ns
DDA1_ENSSSCG00000031251_ENSSSCT00000072660_123_429_2603,4.53754067,1.287286217,1.399151211,0.92004796,0.357547697,NA,ns
MAP1B_ENSSSCG00000016974_ENSSSCT00000037772_102_7524_9316,6.541131987,0.018529825,1.227813607,0.015091725,0.987959003,NA,ns
TLR9_ENSSSCG00000011436_ENSSSCT00000012516_78_3168_7172,81.80965654,2.560517097,0.569057564,4.499574835,6.81E-06,0.000732971,up
ETS2_ENSSSCG00000038948_ENSSSCT00000052410_316_1726_4845,46.11752149,0.67245479,0.596672001,1.127009125,0.259738623,0.576788926,ns
CAPN2_ENSSSCG00000029411_ENSSSCT00000022751_117_2295_2298,83.2708985,-0.544482946,0.541847697,-1.00486345,0.314962606,0.62955366,ns
TAF15_ENSSSCG00000017707_ENSSSCT00000019273_116_1763_2053,266.1205534,0.335369769,0.440849649,0.760735027,0.446815349,0.732056827,ns
PHACTR2_ENSSSCG00000004132_ENSSSCT00000048036_188_2126_3951,33.5875216,-0.666660335,0.639694193,-1.042154739,0.297339943,0.611231765,ns
SSBP4_ENSSSCG00000025955_ENSSSCT00000054589_249_1620_1855,20.24075602,0.730919788,0.723559856,1.010171836,0.31241297,0.626648673,ns
STIM2_ENSSSCG00000008762_ENSSSCT00000059551_199_1864_1867,26.60400102,-0.197825573,0.717363954,-0.275767373,0.782726745,0.913084782,ns
TRDMT1_ENSSSCG00000021309_ENSSSCT00000071118_1901_3095_3098,5.673838371,0.279647181,1.334516234,0.209549479,0.834019314,NA,ns
ENSSSCT00000014505_ENSSSCG00000061941_ENSSSCT00000014505_320_845_848,3.550847381,-0.016321068,1.576414675,-0.010353283,0.991739423,NA,ns
ING4_ENSSSCG00000044078_ENSSSCT00000000762_20_764_1768,12.4160822,-1.041646506,0.95410948,-1.09174736,0.274944162,0.591745829,ns
MICAL1_ENSSSCG00000004412_ENSSSCT00000004875_334_3700_3827,69.82025418,-0.593922752,0.526662251,-1.127710881,0.259442041,0.576788926,ns
CD163_ENSSSCG00000033146_ENSSSCT00000044319_78_3543_3779,303.5544926,0.382655972,1.362451542,0.280858409,0.778819002,0.912497095,ns
KCNB1_ENSSSCG00000007462_ENSSSCT00000037438_8_2582_3469,1.976181471,-1.322784109,2.232682401,-0.592464073,0.553539872,NA,ns
ECM1_ENSSSCG00000029230_ENSSSCT00000030631_107_1784_2194,200.2280471,1.421643961,0.487086587,2.918667849,0.003515306,0.059749918,ns
ENSSSCT00000059283_ENSSSCG00000040377_ENSSSCT00000059283_22_1192_3148,38.67128987,1.654246455,0.577575912,2.864119541,0.004181702,0.066886294,ns
GLRX3_ENSSSCG00000010759_ENSSSCT00000091125_0_1350_1353,11.13622693,-1.301578148,1.072403739,-1.213701614,0.224861688,NA,ns
EIF3E_ENSSSCG00000006033_ENSSSCT00000098780_0_1362_2975,48.33321319,-1.417409541,0.611164714,-2.319194004,0.020384519,0.169278874,ns
COPS6_ENSSSCG00000034893_ENSSSCT00000052135_139_1249_1361,28.67489756,1.094670382,0.649720919,1.684831671,0.092021053,0.362146404,ns
ENSSSCT00000055938_ENSSSCG00000035053_ENSSSCT00000055938_20_521_1080,4.265919138,3.831155537,1.569539274,2.440942767,0.014648976,NA,ns
ABCA1_ENSSSCG00000005423_ENSSSCT00000005966_383_7160_10401,78.25935572,0.793221167,0.51599522,1.537264562,0.124228536,0.417181097,ns
SF3A2_ENSSSCG00000061881_ENSSSCT00000053181_39_1431_2435,25.45489357,0.686118153,0.671604436,1.021610514,0.306965279,0.621962359,ns
SFMBT1_ENSSSCG00000011454_ENSSSCT00000047889_543_3141_3788,8.500598324,0.925895166,1.12742131,0.821250368,0.411503672,NA,ns
TRA2B_ENSSSCG00000030225_ENSSSCT00000025696_167_1031_2716,86.29824311,-0.309699083,0.477423299,-0.648688667,0.516539631,0.773996303,ns
PRPF39_ENSSSCG00000004997_ENSSSCT00000005511_163_2161_2891,19.29084499,-2.10144818,0.884260328,-2.37650397,0.017477573,0.1548263,ns
ATP5MC3_ENSSSCG00000015973_ENSSSCT00000042612_117_540_7683,27.16039589,0.352692518,0.677323468,0.520715042,0.602565294,0.828064316,ns
RLIG1_ENSSSCG00000000925_ENSSSCT00000001010_159_1134_3164,2.770340471,-1.922807298,2.101651916,-0.914902836,0.360242641,NA,ns
TELO2_ENSSSCG00000008022_ENSSSCT00000047464_94_2950_4821,48.54593507,1.209923671,0.562847724,2.149646555,0.031583183,0.209342124,ns
C6orf47_ENSSSCG00000063581_ENSSSCT00000107831_840_1731_2488,3.848895,3.107053344,1.631720894,1.904157357,0.056889694,NA,ns
DCLRE1C_ENSSSCG00000011049_ENSSSCT00000012093_46_2332_2388,17.00554949,-0.876304663,0.884177243,-0.991096151,0.321638632,0.635164609,ns
NCLN_ENSSSCG00000013475_ENSSSCT00000086182_61_2182_7315,46.78458533,0.709170918,0.545044494,1.301124817,0.193215734,0.516362552,ns
USO1_ENSSSCG00000008971_ENSSSCT00000009826_186_2976_4048,34.63134601,-1.608678705,0.669914791,-2.401318387,0.016336116,0.150733082,ns
FBXL3_ENSSSCG00000009472_ENSSSCT00000059559_148_1435_3322,7.037054466,-2.264528108,1.410236976,-1.605778423,0.108322603,NA,ns
MPZL3_ENSSSCG00000015090_ENSSSCT00000058561_52_757_3624,2.787282378,0.775319049,1.713127647,0.452575178,0.650854676,NA,ns
CXorf38_ENSSSCG00000012249_ENSSSCT00000036189_40_1000_4624,7.919595987,-5.140499763,1.736660277,-2.959991561,0.003076475,NA,ns
BTBD6_ENSSSCG00000035555_ENSSSCT00000038777_178_1792_2183,0.994132081,-2.155767507,2.924607454,-0.737113456,0.461053357,NA,ns
AGPAT4_ENSSSCG00000004033_ENSSSCT00000004461_298_1432_1873,5.517975309,-0.146419035,1.358671337,-0.107766339,0.914181045,NA,ns
WSB1_ENSSSCG00000017752_ENSSSCT00000060207_224_1487_2472,31.9107229,-0.845332741,0.646973812,-1.30659499,0.191350299,0.513536145,ns
DBNDD2_ENSSSCG00000033586_ENSSSCT00000029861_8_488_2876,1.921206775,-0.865268867,2.26824606,-0.38147046,0.702854187,NA,ns
FOLR1_ENSSSCG00000022236_ENSSSCT00000053637_184_1222_1369,210.3504062,1.782527132,0.4573492,3.897518862,9.72E-05,0.005415975,up
EEIG2_ENSSSCG00000006850_ENSSSCT00000042362_156_1236_4679,4.554248323,0.008161019,1.397941653,0.005837883,0.99534207,NA,ns
C3orf38_ENSSSCG00000034645_ENSSSCT00000059044_70_1003_9061,4.738894249,-0.308920452,1.496276263,-0.206459502,0.836431996,NA,ns
BLTP1_ENSSSCG00000009090_ENSSSCT00000009956_190_15463_15466,142.7133325,-0.848192994,0.473484603,-1.791384533,0.073231609,0.324859378,ns
ZFR2_ENSSSCG00000013495_ENSSSCT00000063595_15_3030_4070,4.073195947,0.335545945,1.44895042,0.231578624,0.816865312,NA,ns
TNFSF4_ENSSSCG00000015488_ENSSSCT00000077059_230_776_3539,4.019843484,1.139457544,1.448458668,0.786669009,0.431475651,NA,ns
FAM13B_ENSSSCG00000029125_ENSSSCT00000041691_508_3349_5593,41.52715506,-0.01332877,0.609435361,-0.021870687,0.982551108,0.994180955,ns
INTS7_ENSSSCG00000015602_ENSSSCT00000039522_94_2881_4044,19.61380611,-1.006346868,0.797216813,-1.262325194,0.206831794,0.53082259,ns
POU2F3_ENSSSCG00000028237_ENSSSCT00000023401_192_1500_4634,3.775382582,1.297449639,1.519129038,0.854074674,0.393063615,NA,ns
WDR12_ENSSSCG00000016116_ENSSSCT00000017547_88_1357_6688,35.68357874,0.067285069,0.61065152,0.110185707,0.912262098,0.965705651,ns
EXOSC10_ENSSSCG00000003412_ENSSSCT00000094970_37_2791_2794,40.27163911,0.075679942,0.576409782,0.131295381,0.895541646,0.957825867,ns
GRK4_ENSSSCG00000008694_ENSSSCT00000009512_50_1784_1938,5.32870442,0.47347897,1.364620244,0.34696757,0.728615682,NA,ns
BUD31_ENSSSCG00000007623_ENSSSCT00000008352_474_906_1093,16.06791614,0.456791682,0.900275053,0.507391247,0.611880326,0.831854114,ns
ENSSSCT00000034567_ENSSSCG00000015390_ENSSSCT00000034567_164_3908_4546,26.20571099,-0.140747036,0.671950509,-0.20946042,0.83408883,0.933312487,ns
LARS2_ENSSSCG00000011312_ENSSSCT00000085575_127_2833_3981,38.42322703,-0.489586714,0.604120096,-0.810412891,0.417702911,0.713729284,ns
SMPD4_ENSSSCG00000010105_ENSSSCT00000011066_1081_3685_4294,20.10941721,0.110342524,0.785574772,0.14046088,0.888295859,0.954954408,ns
GPS2_ENSSSCG00000017940_ENSSSCT00000019524_147_1128_1232,15.89405564,0.115186398,0.817989377,0.140816497,0.88801491,0.954954408,ns
PPP2CA_ENSSSCG00000014298_ENSSSCT00000015621_194_1121_4311,76.37001305,-0.456448112,0.586626968,-0.778089207,0.436516425,0.726028606,ns
MAFK_ENSSSCG00000057358_ENSSSCT00000101458_199_667_1671,10.32132095,0.901655358,0.970151908,0.929396056,0.352683871,NA,ns
RC3H2_ENSSSCG00000005575_ENSSSCT00000060389_253_3829_8952,26.1366157,-0.769853774,0.708764885,-1.086190627,0.277394663,0.593821341,ns
SLC39A6_ENSSSCG00000027455_ENSSSCT00000025953_505_2722_3808,21.66745869,1.933579698,0.785381469,2.461962466,0.013817913,0.136604636,ns
CSNK1G2_ENSSSCG00000013445_ENSSSCT00000078594_3041_4283_5143,48.74784666,-0.883706439,0.590819228,-1.49573067,0.134723855,0.432160684,ns
ENSSSCT00000050764_ENSSSCG00000036659_ENSSSCT00000050764_106_1072_1075,7.23923542,0.179416268,1.157523703,0.155000081,0.876821254,NA,ns
DCT_ENSSSCG00000009490_ENSSSCT00000010405_448_2005_4846,1.496536009,-2.748344084,2.544588466,-1.080074095,0.280109187,NA,ns
DESI1_ENSSSCG00000034265_ENSSSCT00000042523_263_818_4994,3.144714338,0.891639312,1.700896363,0.524217308,0.600127404,NA,ns
ZBTB43_ENSSSCG00000032752_ENSSSCT00000048619_122_1523_5480,8.013098396,-0.641008461,1.153291031,-0.555808069,0.578342069,NA,ns
CAMLG_ENSSSCG00000038955_ENSSSCT00000037783_213_1110_1970,8.937151424,-0.748374833,1.096900268,-0.682263334,0.495072454,NA,ns
DUSP4_ENSSSCG00000015850_ENSSSCT00000017258_438_1620_5326,4.869003596,0.758604071,1.440895238,0.526481073,0.598553999,NA,ns
PSMF1_ENSSSCG00000038854_ENSSSCT00000095968_57_1179_4742,14.57114587,-0.050934239,0.869835426,-0.058556179,0.953305615,0.98429228,ns
TPM4_ENSSSCG00000013849_ENSSSCT00000038285_70_922_2279,281.7484042,0.294996143,0.393037622,0.750554466,0.452920833,0.734106785,ns
ZNHIT6_ENSSSCG00000006939_ENSSSCT00000007603_0_1293_4637,26.26191118,-0.549159729,0.708691557,-0.774892438,0.438403221,0.726618448,ns
AMFR_ENSSSCG00000002822_ENSSSCT00000003122_151_2089_3603,53.89523683,-0.522017939,0.539923639,-0.966836607,0.333625721,0.643328754,ns
CAPG_ENSSSCG00000008239_ENSSSCT00000066341_50_1205_1950,55.23744739,0.337958271,0.521085347,0.648566061,0.516618898,0.773996303,ns
ZNF609_ENSSSCG00000004551_ENSSSCT00000005027_179_4412_8787,91.66776025,-0.402722816,0.467790213,-0.86090475,0.389290505,0.692118846,ns
NTHL1_ENSSSCG00000008039_ENSSSCT00000008810_19_1027_1129,14.92549585,-0.303971216,0.841605718,-0.361180074,0.717964837,0.883031881,ns
PPP1CC_ENSSSCG00000009828_ENSSSCT00000086605_0_1107_2201,40.8689009,-0.778230745,0.61912202,-1.256990899,0.208756931,0.533544563,ns
TXNDC16_ENSSSCG00000035934_ENSSSCT00000052025_616_3094_5446,13.96845815,1.387102541,0.846074756,1.639456242,0.101118277,0.376072004,ns
EFTUD2_ENSSSCG00000017346_ENSSSCT00000018882_325_3241_3573,180.4575772,-0.175827496,0.442065171,-0.397741119,0.690821024,0.867331018,ns
ZNF276_ENSSSCG00000029228_ENSSSCT00000022755_93_1902_4243,30.63862602,0.717996146,0.653934196,1.097963909,0.272220249,0.589108777,ns
USP5_ENSSSCG00000000684_ENSSSCT00000074947_42_2634_3423,61.14990905,-0.544900009,0.549908224,-0.990892635,0.321738009,0.635164609,ns
STARD3NL_ENSSSCG00000024028_ENSSSCT00000062891_259_964_3490,2.851310617,-0.39583847,1.770598237,-0.223561993,0.823098141,NA,ns
BRD10_ENSSSCG00000005205_ENSSSCT00000005737_161_6452_7105,30.82244457,-0.003379951,0.640964623,-0.005273226,0.995792594,0.998676799,ns
NAXD_ENSSSCG00000029502_ENSSSCT00000090877_3_1143_2073,32.94319989,0.796265347,0.610023496,1.305302751,0.191789778,0.514240764,ns
AZI2_ENSSSCG00000028258_ENSSSCT00000030647_1340_2516_4231,14.88547799,-0.736738538,0.925283731,-0.796229862,0.425898444,0.719016047,ns
ENSSSCT00000080762_ENSSSCG00000033414_ENSSSCT00000080762_197_1064_4525,3.836596992,2.452891839,1.589094416,1.543578414,0.122690498,NA,ns
MX2_ENSSSCG00000012076_ENSSSCT00000060954_2231_4286_4289,266.5609062,-0.080465103,0.557515527,-0.144328003,0.885241467,0.954182949,ns
MZB1_ENSSSCG00000029239_ENSSSCT00000030384_39_630_831,47.84256073,0.132463423,0.665031881,0.199183569,0.842119152,0.936390018,ns
B4GALNT1_ENSSSCG00000000433_ENSSSCT00000038833_437_2036_2536,3.515817323,1.290751819,1.5731606,0.820483184,0.411940712,NA,ns
ARHGAP27_ENSSSCG00000017328_ENSSSCT00000018864_272_2849_4855,108.3606649,0.7133193,0.44601231,1.599326485,0.109748078,0.392111601,ns
SLC7A11_ENSSSCG00000022649_ENSSSCT00000025645_278_1784_5915,11.58309556,1.622917933,0.904387139,1.794494707,0.072734243,0.324809186,ns
AGA_ENSSSCG00000015772_ENSSSCT00000017173_131_1160_2925,10.06440704,0.333678925,1.003381949,0.332554243,0.739470788,NA,ns
GANAB_ENSSSCG00000030653_ENSSSCT00000023479_37_2935_3898,454.6401022,1.588961879,0.478526867,3.320528037,0.000898473,0.026078902,up
SLA-DOA_ENSSSCG00000001472_ENSSSCT00000001638_83_833_1957,10.40732028,1.815839036,1.055920939,1.719673291,0.085491846,NA,ns
TBC1D15_ENSSSCG00000000512_ENSSSCT00000042002_5_2027_4346,38.09939317,-1.973961227,0.665258236,-2.967210507,0.003005151,0.053916496,ns
SFXN3_ENSSSCG00000022005_ENSSSCT00000027555_52_991_994,1.130050506,-2.336659994,2.790101864,-0.837481966,0.40232171,NA,ns
ASNS_ENSSSCG00000015340_ENSSSCT00000016713_199_1834_1965,5.899330914,-3.177803651,1.748303191,-1.817650204,0.069117613,NA,ns
ATXN1L_ENSSSCG00000038917_ENSSSCT00000043461_292_2356_7773,4.267110734,0.742616881,1.442783221,0.514711338,0.60675475,NA,ns
PDE8B_ENSSSCG00000014097_ENSSSCT00000038239_199_2854_4574,7.80988833,-1.775363236,1.254081291,-1.415668385,0.156872619,NA,ns
CCDC61_ENSSSCG00000003100_ENSSSCT00000003439_135_1740_1981,17.89161508,0.104059579,0.770989045,0.134968947,0.892636426,0.956335278,ns
CHD5_ENSSSCG00000003366_ENSSSCT00000019561_148_5998_9455,3.110875876,-0.289954769,1.78215044,-0.162699378,0.870755136,NA,ns
PAG1_ENSSSCG00000040208_ENSSSCT00000048589_244_1549_6522,49.65487576,1.279040264,0.541534612,2.361880911,0.018182482,0.158700853,ns
TYMS_ENSSSCG00000040678_ENSSSCT00000053392_199_1339_2212,20.20564809,-1.819018929,0.86254583,-2.108895395,0.034953612,0.222365215,ns
SURF6_ENSSSCG00000032106_ENSSSCT00000045365_171_1218_1876,33.22313294,1.402107519,0.605431262,2.315882257,0.020564698,0.169804817,ns
IL1A_ENSSSCG00000008090_ENSSSCT00000008863_99_909_1867,26.94354869,-0.017202966,0.692441867,-0.024843914,0.980179463,0.992818125,ns
SLC16A6_ENSSSCG00000017262_ENSSSCT00000018791_247_1816_3812,17.57190452,1.645097801,0.842884564,1.951747455,0.050968195,0.272314449,ns
