Transcript,TE_H,TE_W,log2_fold_change,regulation,ensembl_gene_id,external_gene_name,gene_biotype,description
ENSSSCT00000039203,2.67989381150773,1.08982241272323,-1.2980827702117,down,ENSSSCG00000011145,ASB13,protein_coding,ankyrin repeat and SOCS box containing 13 [Source:VGNC Symbol;Acc:VGNC:95921]
ENSSSCT00000039204,4.52331026964694,2.1434567607908,-1.07743964439211,down,ENSSSCG00000016291,GIGYF2,protein_coding,GRB10 interacting GYF protein 2 [Source:VGNC Symbol;Acc:VGNC:95551]
ENSSSCT00000039211,1.01873753172534,0.339170931792307,-1.58669796639138,down,ENSSSCG00000013249,CKAP5,protein_coding,cytoskeleton associated protein 5 [Source:VGNC Symbol;Acc:VGNC:86717]
ENSSSCT00000039265,2.49122889006611,0.94460588738868,-1.39907314771841,down,ENSSSCG00000003848,LRP8,protein_coding,LDL receptor related protein 8 [Source:VGNC Symbol;Acc:VGNC:89822]
ENSSSCT00000039354,1.41368808866169,8.0050220204504,2.50144152743102,up,ENSSSCG00000032241,GPNMB,protein_coding,glycoprotein nmb [Source:NCBI gene (formerly Entrezgene);Acc:100049669]
ENSSSCT00000039364,1.0096712962016,0.509377352215984,-0.987078970984686,down,ENSSSCG00000011889,GSK3B,protein_coding,glycogen synthase kinase 3 beta [Source:VGNC Symbol;Acc:VGNC:88723]
ENSSSCT00000039384,2.23051197095423,0.668981588215977,-1.73733648042897,down,ENSSSCG00000030343,SLC38A9,protein_coding,solute carrier family 38 member 9 [Source:VGNC Symbol;Acc:VGNC:93100]
ENSSSCT00000039393,2.12513518387828,0.971981240773156,-1.12855424152169,down,ENSSSCG00000032909,CDCA8,protein_coding,cell division cycle associated 8 [Source:VGNC Symbol;Acc:VGNC:86470]
ENSSSCT00000039427,4.65361827583428,1.40393949432481,-1.72887211402977,down,ENSSSCG00000024592,ANKRD17,protein_coding,ankyrin repeat domain 17 [Source:NCBI gene (formerly Entrezgene);Acc:100520501]
ENSSSCT00000039432,1.11753161974959,5.94095684415545,2.41037965666041,up,ENSSSCG00000022837,TMUB2,protein_coding,transmembrane and ubiquitin like domain containing 2 [Source:VGNC Symbol;Acc:VGNC:94246]
ENSSSCT00000039433,3.15752573088678,1.57720722989783,-1.00142226180919,down,ENSSSCG00000034954,C5orf24,protein_coding,chromosome 2 C5orf24 homolog [Source:VGNC Symbol;Acc:VGNC:86010]
ENSSSCT00000039446,2.788464520623,0.744778981007513,-1.90458665163039,down,ENSSSCG00000039285,MFN1,protein_coding,mitofusin 1 [Source:VGNC Symbol;Acc:VGNC:90178]
ENSSSCT00000039456,1.67991067249473,0.949809759920984,-0.82267403520613,down,ENSSSCG00000023829,CCP110,protein_coding,centriolar coiled-coil protein 110 [Source:VGNC Symbol;Acc:VGNC:86367]
ENSSSCT00000039460,3.06022894627414,1.01321167673585,-1.59470398137725,down,ENSSSCG00000009012,TMEM154,protein_coding,transmembrane protein 154 [Source:VGNC Symbol;Acc:VGNC:94098]
ENSSSCT00000039473,0.829391994773325,0.379067382512315,-1.12959979979285,down,ENSSSCG00000001156,ZNF322,protein_coding,zinc finger protein 322 [Source:VGNC Symbol;Acc:VGNC:95224]
ENSSSCT00000039522,1.87962487364046,1.05684861811304,-0.830676023199028,down,ENSSSCG00000015602,INTS7,protein_coding,integrator complex subunit 7 [Source:VGNC Symbol;Acc:VGNC:89167]
ENSSSCT00000039536,0.573682994162974,0.360291322250434,-0.671089848092062,down,ENSSSCG00000009524,TMTC4,protein_coding,transmembrane O-mannosyltransferase targeting cadherins 4 [Source:VGNC Symbol;Acc:VGNC:94244]
ENSSSCT00000039541,1.44269530897783,6.65619689748321,2.2059314695518,up,ENSSSCG00000028126,MPPE1,protein_coding,metallophosphoesterase 1 [Source:VGNC Symbol;Acc:VGNC:90329]
ENSSSCT00000039550,1.9669632858876,0.366820375490007,-2.42282434687404,down,ENSSSCG00000030413,PIK3CA,protein_coding,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha [Source:VGNC Symbol;Acc:VGNC:91440]"
ENSSSCT00000039588,1.82133932999703,0.493133228391291,-1.88495035975004,down,ENSSSCG00000032315,XRCC2,protein_coding,X-ray repair cross complementing 2 [Source:VGNC Symbol;Acc:VGNC:95009]
ENSSSCT00000039597,2.86108953314366,1.56736389813289,-0.868224472957207,down,ENSSSCG00000002540,PPP2R5C,protein_coding,protein phosphatase 2 regulatory subunit B'gamma [Source:VGNC Symbol;Acc:VGNC:91753]
ENSSSCT00000039647,1.78081537732777,1.10895586669567,-0.683336004044093,down,ENSSSCG00000012181,PDK3,protein_coding,pyruvate dehydrogenase kinase 3 [Source:VGNC Symbol;Acc:VGNC:91279]
ENSSSCT00000039677,0.228522070342593,0.100119870001608,-1.1906051825803,down,ENSSSCG00000039460,RPL28,protein_coding,ribosomal protein L28 [Source:VGNC Symbol;Acc:VGNC:98604]
ENSSSCT00000039734,7.73621798936869,3.1022111236451,-1.31833157374959,down,ENSSSCG00000004996,KLHL28,protein_coding,kelch like family member 28 [Source:VGNC Symbol;Acc:VGNC:89523]
ENSSSCT00000039768,2.92376781911561,0.528683485041772,-2.46735258343254,down,ENSSSCG00000011382,USP4,protein_coding,ubiquitin specific peptidase 4 [Source:VGNC Symbol;Acc:VGNC:94764]
ENSSSCT00000039776,0.625251006498214,2.62680152469263,2.07079981784635,up,ENSSSCG00000013553,VAV1,protein_coding,vav guanine nucleotide exchange factor 1 [Source:VGNC Symbol;Acc:VGNC:94807]
ENSSSCT00000039789,11.6060692093378,1.91228554556426,-2.60150956704295,down,ENSSSCG00000010638,TCF7L2,protein_coding,transcription factor 7 like 2 [Source:VGNC Symbol;Acc:VGNC:93825]
ENSSSCT00000039813,1.28065965877711,0.595695072121886,-1.1042411941701,down,ENSSSCG00000027765,TOGARAM1,protein_coding,TOG array regulator of axonemal microtubules 1 [Source:VGNC Symbol;Acc:VGNC:94300]
ENSSSCT00000039815,2.1127065047093,0.50250806497192,-2.07187370725847,down,ENSSSCG00000022227,BRD4,protein_coding,bromodomain containing 4 [Source:VGNC Symbol;Acc:VGNC:85873]
ENSSSCT00000039822,7.59435033686138,2.29809970225675,-1.72448516365069,down,ENSSSCG00000011916,ATP6V1A,protein_coding,ATPase H+ transporting V1 subunit A [Source:NCBI gene (formerly Entrezgene);Acc:445531]
ENSSSCT00000039858,3.72755884362348,0.294073968967958,-3.66398013765367,down,ENSSSCG00000020870,DBF4,protein_coding,DBF4-CDC7 kinase regulatory subunit [Source:NCBI gene (formerly Entrezgene);Acc:100192446]
ENSSSCT00000039882,3.71287521554979,0.396639932505838,-3.22663499292698,down,ENSSSCG00000015649,DYRK3,protein_coding,dual specificity tyrosine phosphorylation regulated kinase 3 [Source:VGNC Symbol;Acc:VGNC:87508]
ENSSSCT00000039928,3.7824558927479,2.08479696179173,-0.859416372702841,down,ENSSSCG00000016960,RAD17,protein_coding,RAD17 checkpoint clamp loader component [Source:VGNC Symbol;Acc:VGNC:92052]
ENSSSCT00000039931,3.64458529558478,0.567383260593891,-2.68335917196588,down,ENSSSCG00000053466,CIRBP,protein_coding,cold inducible RNA binding protein [Source:NCBI gene (formerly Entrezgene);Acc:100522851]
ENSSSCT00000039942,3.1264825561618,2.06369996336653,-0.599307232061955,down,ENSSSCG00000010702,PLEKHA1,protein_coding,pleckstrin homology domain containing A1 [Source:VGNC Symbol;Acc:VGNC:91533]
ENSSSCT00000039949,1.89444097307412,9.56476939774228,2.33595799716167,up,ENSSSCG00000003405,PEX14,protein_coding,peroxisomal biosis factor 14 [Source:VGNC Symbol;Acc:VGNC:91325]
ENSSSCT00000039981,3.13932437399638,1.00726767327479,-1.64000698571943,down,ENSSSCG00000011825,ATP13A3,protein_coding,ATPase 13A3 [Source:VGNC Symbol;Acc:VGNC:85639]
ENSSSCT00000039993,3.98086843479864,2.67549622460647,-0.573276698898906,down,ENSSSCG00000009037,ZNF827,protein_coding,zinc finger protein 827 [Source:VGNC Symbol;Acc:VGNC:98970]
ENSSSCT00000039997,3.5741676144266,1.69987213782683,-1.07218105990042,down,ENSSSCG00000037215,ZNF3,protein_coding,zinc finger protein 3 [Source:UniProtKB Gene Name;Acc:A0A8W4FCZ4]
ENSSSCT00000040003,1.1521814017275,0.189634780702058,-2.60307237874099,down,ENSSSCG00000057536,,protein_coding,
ENSSSCT00000040034,7.30308744941916,2.85706939219238,-1.35397042923002,down,ENSSSCG00000010594,NT5C2,protein_coding,"5'-nucleotidase, cytosolic II [Source:VGNC Symbol;Acc:VGNC:90920]"
ENSSSCT00000040043,0.682770553684968,0.431754313549356,-0.661190248175018,down,ENSSSCG00000062528,GMPPB,protein_coding,GDP-mannose pyrophosphorylase B [Source:NCBI gene (formerly Entrezgene);Acc:100513376]
ENSSSCT00000040046,3.45141604305399,1.57718485390092,-1.12983662956531,down,ENSSSCG00000028947,PELI1,protein_coding,pellino E3 ubiquitin protein ligase 1 [Source:VGNC Symbol;Acc:VGNC:91306]
ENSSSCT00000040048,1.65415467038606,0.438221727627453,-1.91636121685142,down,ENSSSCG00000007142,PANK2,protein_coding,pantothenate kinase 2 [Source:VGNC Symbol;Acc:VGNC:95695]
ENSSSCT00000040057,2.35678398854841,1.58205742004339,-0.57501757146827,down,ENSSSCG00000040448,,protein_coding,
ENSSSCT00000040060,1.97231928570085,0.26321742439505,-2.90556621848413,down,ENSSSCG00000014893,NARS2,protein_coding,"asparaginyl-tRNA synthetase 2, mitochondrial [Source:VGNC Symbol;Acc:VGNC:104003]"
ENSSSCT00000040066,2.27513593799334,1.48836492979179,-0.612224446156852,down,ENSSSCG00000025492,NUDT13,protein_coding,nudix hydrolase 13 [Source:VGNC Symbol;Acc:VGNC:90954]
ENSSSCT00000040068,2.83670598559887,0.808378572256025,-1.81111364246953,down,ENSSSCG00000032141,DUT,protein_coding,deoxyuridine triphosphatase [Source:UniProtKB Gene Name;Acc:A0A286ZYB5]
ENSSSCT00000040072,1.21897043805829,0.692784855378381,-0.815183841278131,down,ENSSSCG00000009801,BCL7A,protein_coding,BAF chromatin remodeling complex subunit BCL7A [Source:VGNC Symbol;Acc:VGNC:85784]
ENSSSCT00000040081,2.0660431275284,1.42716753957116,-0.533715662845319,down,ENSSSCG00000000370,DGKA,protein_coding,diacylglycerol kinase alpha [Source:VGNC Symbol;Acc:VGNC:87269]
ENSSSCT00000040125,6.08041009315271,1.77377130194001,-1.77734861919159,down,ENSSSCG00000016853,RICTOR,protein_coding,RPTOR independent companion of MTOR complex 2 [Source:VGNC Symbol;Acc:VGNC:92303]
ENSSSCT00000040144,3.41871424869307,0.794041233089725,-2.1061680100514,down,ENSSSCG00000030044,TMEM184C,protein_coding,transmembrane protein 184C [Source:VGNC Symbol;Acc:VGNC:94121]
ENSSSCT00000040191,4.70910188605964,1.96708622011896,-1.25939174277581,down,ENSSSCG00000034952,DPM1,protein_coding,"dolichyl-phosphate mannosyltransferase subunit 1, catalytic [Source:VGNC Symbol;Acc:VGNC:96235]"
ENSSSCT00000040202,0.188866977804107,0.0820458732378718,-1.20286780200637,down,ENSSSCG00000039331,C1D,protein_coding,C1D nuclear receptor corepressor [Source:VGNC Symbol;Acc:VGNC:110279]
ENSSSCT00000040216,2.04728693361616,0.916620725349454,-1.15931650331662,down,ENSSSCG00000036643,RBSN,protein_coding,"rabenosyn, RAB effector [Source:VGNC Symbol;Acc:VGNC:92167]"
ENSSSCT00000040228,4.67524562491677,1.41965076788755,-1.71950608993131,down,ENSSSCG00000001865,SCAPER,protein_coding,S-phase cyclin A associated protein in the ER [Source:VGNC Symbol;Acc:VGNC:92611]
ENSSSCT00000040240,3.02541650849601,1.13578309145212,-1.41344643215283,down,ENSSSCG00000026103,ZBTB17,protein_coding,zinc finger and BTB domain containing 17 [Source:VGNC Symbol;Acc:VGNC:98682]
ENSSSCT00000040250,2.07437937993866,1.45771919842429,-0.508966931510958,down,ENSSSCG00000035544,NUSAP1,protein_coding,nucleolar and spindle associated protein 1 [Source:VGNC Symbol;Acc:VGNC:103143]
ENSSSCT00000040291,0.844989902587319,4.33708792420797,2.35972068395533,up,ENSSSCG00000031076,MAPK7,protein_coding,mitogen-activated protein kinase 7 [Source:VGNC Symbol;Acc:VGNC:90005]
ENSSSCT00000040307,1.14100346643979,0.701377481272083,-0.702040157973172,down,ENSSSCG00000033885,PDCL3,protein_coding,phosducin like 3 [Source:VGNC Symbol;Acc:VGNC:91247]
ENSSSCT00000040325,5.24389515476191,1.9670615201702,-1.41459676208898,down,ENSSSCG00000012639,THOC2,protein_coding,THO complex subunit 2 [Source:VGNC Symbol;Acc:VGNC:93957]
ENSSSCT00000040342,1.18789415200989,0.66572365103886,-0.835410961061764,down,ENSSSCG00000034608,TMEM94,protein_coding,transmembrane protein 94 [Source:VGNC Symbol;Acc:VGNC:94218]
ENSSSCT00000040379,0.930453172308556,5.27251145189328,2.50248487404589,up,ENSSSCG00000051205,P2RX4,protein_coding,purinergic receptor P2X 4 [Source:VGNC Symbol;Acc:VGNC:111121]
ENSSSCT00000040380,1.98921058234326,0.362980606180478,-2.45423163809703,down,ENSSSCG00000015924,SPC25,protein_coding,SPC25 component of NDC80 kinetochore complex [Source:VGNC Symbol;Acc:VGNC:96028]
ENSSSCT00000040384,1.19371511894778,0.686448710004895,-0.798234742982316,down,ENSSSCG00000063532,,protein_coding,
ENSSSCT00000040395,1.89439399734298,0.385308207479252,-2.29765159230863,down,ENSSSCG00000008959,CXCL2,protein_coding,chemokine (C-X-C motif) ligand 2 [Source:NCBI gene (formerly Entrezgene);Acc:414904]
ENSSSCT00000040411,10.3313514774025,2.19670360003041,-2.23361686415573,down,ENSSSCG00000015115,CBL,protein_coding,Cbl proto-onco [Source:VGNC Symbol;Acc:VGNC:86222]
ENSSSCT00000040426,7.64358552115025,3.24593051448561,-1.23561743277675,down,ENSSSCG00000035973,LSM6,protein_coding,"LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:VGNC Symbol;Acc:VGNC:89875]"
ENSSSCT00000040444,1.658876098884,0.56466559971113,-1.55473748779215,down,ENSSSCG00000022159,FNDC3A,protein_coding,fibronectin type III domain containing 3A [Source:VGNC Symbol;Acc:VGNC:88182]
ENSSSCT00000040446,6.68672239663421,3.51949358713196,-0.925931366893933,down,ENSSSCG00000001732,MMUT,protein_coding,methylmalonyl-CoA mutase [Source:NCBI gene (formerly Entrezgene);Acc:399535]
ENSSSCT00000040510,1.97787102664438,0.657829475794738,-1.58816279514394,down,ENSSSCG00000006081,RPL30,protein_coding,ribosomal protein L30 [Source:VGNC Symbol;Acc:VGNC:98849]
ENSSSCT00000040523,2.36539605058349,0.670156180367247,-1.81951250077889,down,ENSSSCG00000034292,ZMYM1,protein_coding,zinc finger MYM-type containing 1 [Source:VGNC Symbol;Acc:VGNC:95181]
ENSSSCT00000040530,0.802246888401897,0.530113255668729,-0.597745672715456,down,ENSSSCG00000040425,YRDC,protein_coding,yrdC N6-threonylcarbamoyltransferase domain containing [Source:VGNC Symbol;Acc:VGNC:95040]
ENSSSCT00000040562,6.49923734604876,1.20773816690388,-2.42796271711548,down,ENSSSCG00000036169,UMAD1,protein_coding,UBAP1-MVB12-associated (UMA) domain containing 1 [Source:UniProtKB Gene Name;Acc:A0A4X1TR20]
ENSSSCT00000040581,3.83032535023128,0.473010717664141,-3.01752216257106,down,ENSSSCG00000057024,PPP3CC,protein_coding,protein phosphatase 3 catalytic subunit gamma [Source:UniProtKB Gene Name;Acc:A0A8D1NXA8]
ENSSSCT00000040608,4.76465641435923,1.75901201560974,-1.43760684552094,down,ENSSSCG00000028542,HNRNPUL2,protein_coding,heteroous nuclear ribonucleoprotein U like 2 [Source:VGNC Symbol;Acc:VGNC:99758]
ENSSSCT00000040614,0.607631281915721,0.192152607759894,-1.66094358842818,down,ENSSSCG00000038856,TRIM8,protein_coding,tripartite motif containing 8 [Source:VGNC Symbol;Acc:VGNC:94433]
ENSSSCT00000040622,6.6332161038881,4.20565606875324,-0.657377654477228,down,ENSSSCG00000004802,AQR,protein_coding,aquarius intron-binding spliceosomal factor [Source:VGNC Symbol;Acc:VGNC:85437]
ENSSSCT00000040623,9.19839398502985,5.95986554459713,-0.626102208812033,down,ENSSSCG00000006456,,protein_coding,Fc receptor like 1 [Source:UniProtKB Gene Name;Acc:A0A4X1VVW8]
ENSSSCT00000040633,6.9379029517309,2.73810147370937,-1.34132374647343,down,ENSSSCG00000011121,,protein_coding,CUGBP Elav-like family member 2 [Source:VGNC Symbol;Acc:VGNC:95461]
ENSSSCT00000040637,2.10779815290336,0.546148340310516,-1.9483719557195,down,ENSSSCG00000032595,RAP1B,protein_coding,"RAP1B, member of RAS onco family [Source:VGNC Symbol;Acc:VGNC:112547]"
ENSSSCT00000040651,6.06681925763909,3.78883664321543,-0.679185392341361,down,ENSSSCG00000033800,PELI2,protein_coding,pellino E3 ubiquitin protein ligase family member 2 [Source:VGNC Symbol;Acc:VGNC:91307]
ENSSSCT00000040684,0.246470361522419,2.17576762422558,3.14203840684219,up,ENSSSCG00000003187,FCGRT,protein_coding,Fc gamma receptor and transporter [Source:VGNC Symbol;Acc:VGNC:88064]
ENSSSCT00000040686,2.93086701924034,0.934918922275572,-1.64841434821039,down,ENSSSCG00000035828,,protein_coding,
ENSSSCT00000040692,4.69024936694819,0.945788452187535,-2.31007519657559,down,ENSSSCG00000016173,ATIC,protein_coding,5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase [Source:NCBI gene (formerly Entrezgene);Acc:100170854]
ENSSSCT00000040748,1.95685772187236,0.427153285962481,-2.19571307934233,down,ENSSSCG00000011602,XPC,protein_coding,"XPC complex subunit, DNA damage recognition and repair factor [Source:VGNC Symbol;Acc:VGNC:94999]"
ENSSSCT00000040756,0.720792222291184,0.439544932600073,-0.71357279103439,down,ENSSSCG00000038618,RFLNB,protein_coding,refilin B [Source:VGNC Symbol;Acc:VGNC:92239]
ENSSSCT00000040764,4.30323833877708,1.67817986358921,-1.35852539856511,down,ENSSSCG00000033381,IRF4,protein_coding,interferon regulatory factor 4 [Source:VGNC Symbol;Acc:VGNC:89207]
ENSSSCT00000040777,6.84665522102319,2.79376044935134,-1.29319104171168,down,ENSSSCG00000017504,CDK12,protein_coding,cyclin dependent kinase 12 [Source:VGNC Symbol;Acc:VGNC:86496]
ENSSSCT00000040798,5.80560826291977,2.32101489159403,-1.32269144947048,down,ENSSSCG00000011873,HSPBAP1,protein_coding,HSPB1 associated protein 1 [Source:VGNC Symbol;Acc:VGNC:98039]
ENSSSCT00000040799,1.33807767691132,0.844599723942449,-0.663822187770272,down,ENSSSCG00000000798,TWF1,protein_coding,twinfilin actin binding protein 1 [Source:VGNC Symbol;Acc:VGNC:94595]
ENSSSCT00000040803,1.57536724674004,7.08148570951556,2.16836388604103,up,ENSSSCG00000004705,MAP1A,protein_coding,microtubule associated protein 1A [Source:VGNC Symbol;Acc:VGNC:89978]
ENSSSCT00000040818,2.26354712290851,0.695782215069157,-1.70187763344137,down,ENSSSCG00000062888,YWHAE,protein_coding,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon [Source:UniProtKB Gene Name;Acc:A0A5G2QI44]
ENSSSCT00000040840,0.418300639414947,1.68070898654402,2.00645783627001,up,ENSSSCG00000055744,FAM241A,protein_coding,family with sequence similarity 241 member A [Source:UniProtKB Gene Name;Acc:A0A4X1V026]
ENSSSCT00000040855,2.50621717316423,1.1467704831018,-1.12793475861556,down,ENSSSCG00000039546,KNTC1,protein_coding,kinetochore associated 1 [Source:VGNC Symbol;Acc:VGNC:89559]
ENSSSCT00000040860,1.47733102521942,0.418351266912912,-1.82020641747925,down,ENSSSCG00000028132,NAA20,protein_coding,"N-alpha-acetyltransferase 20, NatB catalytic subunit [Source:VGNC Symbol;Acc:VGNC:96749]"
ENSSSCT00000040898,2.78239498845199,1.73481337192086,-0.681546770597225,down,ENSSSCG00000003654,MACF1,protein_coding,microtubule actin crosslinking factor 1 [Source:VGNC Symbol;Acc:VGNC:98496]
ENSSSCT00000040940,4.339377686914,0.665388789714151,-2.70521869422134,down,ENSSSCG00000033373,COMMD8,protein_coding,COMM domain containing 8 [Source:VGNC Symbol;Acc:VGNC:86890]
ENSSSCT00000040955,1.96387796642757,1.13449932864198,-0.791649529420744,down,ENSSSCG00000015056,REXO2,protein_coding,RNA exonuclease 2 [Source:VGNC Symbol;Acc:VGNC:92228]
ENSSSCT00000040973,0.762625777903475,0.365739997415825,-1.06015688836972,down,ENSSSCG00000003976,NFYC,protein_coding,nuclear transcription factor Y subunit gamma [Source:VGNC Symbol;Acc:VGNC:90731]
ENSSSCT00000040991,4.08305834196282,1.74246434483233,-1.22852104682078,down,ENSSSCG00000017066,GEMIN5,protein_coding,gem nuclear organelle associated protein 5 [Source:VGNC Symbol;Acc:VGNC:88413]
ENSSSCT00000041021,1.34583418498679,0.849648452607502,-0.663562726363227,down,ENSSSCG00000008123,ARID5A,protein_coding,AT-rich interaction domain 5A [Source:VGNC Symbol;Acc:VGNC:85510]
ENSSSCT00000041039,5.45837385754543,1.76889492352016,-1.62562286062614,down,ENSSSCG00000032726,SREK1,protein_coding,splicing regulatory glutamic acid and lysine rich protein 1 [Source:VGNC Symbol;Acc:VGNC:93451]
ENSSSCT00000041048,1.52279993088372,1.01289826304966,-0.588237134469898,down,ENSSSCG00000026098,CMYA5,protein_coding,cardiomyopathy associated 5 [Source:VGNC Symbol;Acc:VGNC:86809]
ENSSSCT00000041095,1.57486979132055,0.899979758386235,-0.807268093946966,down,ENSSSCG00000034151,RNPEP,protein_coding,arginyl aminopeptidase [Source:VGNC Symbol;Acc:VGNC:95469]
ENSSSCT00000041113,3.37469257633733,0.654238958193994,-2.36686650750852,down,ENSSSCG00000001862,ETFA,protein_coding,electron transfer flavoprotein subunit alpha [Source:VGNC Symbol;Acc:VGNC:87801]
ENSSSCT00000041114,6.6872871577914,1.73835668462655,-1.94369693736632,down,ENSSSCG00000038587,CRNKL1,protein_coding,crooked neck pre-mRNA splicing factor 1 [Source:VGNC Symbol;Acc:VGNC:95654]
