,H6,H7,W10,W6
ENSSSCT00000001070,10.25562136,17.20038582,42.58929829,13.14519924
ENSSSCT00000035555,20.36902986,36.34418201,23.18776449,29.24109033
ENSSSCT00000092891,0,2.041831175,15.16712902,6.08574039
ENSSSCT00000005923,2.641385997,5.300907858,0,9.479710992
ENSSSCT00000025814,2.508713641,1.006930442,7.479680065,6.002374083
ENSSSCT00000010257,10.2057267,21.16424388,15.21408608,12.20916338
ENSSSCT00000059178,7.22430358,5.219355429,35.53954493,10.37096587
ENSSSCT00000025247,6.255122815,7.531916137,0,7.483035622
ENSSSCT00000066438,9.142519601,11.69673023,22.99914104,12.30439867
ENSSSCT00000030365,9.415737571,7.936372073,12.63277584,3.379228597
ENSSSCT00000010892,1.408739198,3.392581029,0,0
ENSSSCT00000044385,16.7071526,16.24867756,0,9.224701222
ENSSSCT00000022336,3.638465479,8.032104092,16.27201922,0
ENSSSCT00000048383,22.31099644,22.38759055,8.314974286,33.36344985
ENSSSCT00000003215,9.233752727,15.75126906,6.882562749,11.04638592
ENSSSCT00000026924,16.57340233,11.9738154,7.411990653,17.84416187
ENSSSCT00000031597,18.20328663,23.24735494,0,11.87819209
ENSSSCT00000064085,7.7786338,12.6751902,5.293790185,8.496435336
ENSSSCT00000019513,0,0.665211967,0,0
ENSSSCT00000019506,8.83914791,5.654301715,2.470663551,0
ENSSSCT00000010224,25.02480812,16.43610685,10.17422319,40.82360013
ENSSSCT00000033520,15.80638922,3.281514388,2.437574307,5.868392519
ENSSSCT00000009995,4.7222845,4.442340187,0,5.296212426
ENSSSCT00000041269,14.82124682,14.66699566,9.142604285,10.39387847
ENSSSCT00000050612,0,0.131338753,0,0
ENSSSCT00000055918,0.43917529,0.264409792,1.96408865,1.576162979
ENSSSCT00000028505,0,0.23139325,3.437670376,1.379349343
ENSSSCT00000045541,12.28218127,14.3930758,1.961736448,11.80706519
ENSSSCT00000009789,4.350026028,7.333132391,19.45427475,9.36712535
ENSSSCT00000014486,19.21798536,22.97060072,10.11141935,26.37154169
ENSSSCT00000072367,0,1.0451079,0,3.114976124
ENSSSCT00000065888,33.4730298,22.8656384,23.03057904,43.89433842
ENSSSCT00000033964,7.933693679,12.33944183,4.435153252,3.55916947
ENSSSCT00000024121,1.371805961,0.41295462,9.202527721,2.461647798
ENSSSCT00000003122,71.44008689,68.27175446,38.03521519,42.73207184
ENSSSCT00000104161,1.907667664,8.039710251,0,0
ENSSSCT00000055635,0.63478716,0,2.838908032,0
ENSSSCT00000099240,0.744455674,0,0,0
ENSSSCT00000000879,1.406035284,8.465173393,18.86429867,5.046141743
ENSSSCT00000012466,0,0.434090092,0,0
ENSSSCT00000101177,4.453157344,11.39453507,0,3.995501289
ENSSSCT00000050890,2.483201298,3.737589269,5.552711642,0
ENSSSCT00000070498,7.599008123,3.660045924,0,0
ENSSSCT00000002803,0,1.222834197,0,0
ENSSSCT00000066175,1.143409547,1.376801874,1.704526467,1.367866727
ENSSSCT00000106908,0,1.139626702,0,5.095038466
ENSSSCT00000033156,1.694135946,0.815976936,1.515309837,3.648066395
ENSSSCT00000053787,0.976725844,0,0,0
ENSSSCT00000043867,26.47227924,23.77620472,21.34899203,43.60966573
ENSSSCT00000045384,24.66171863,11.82327179,10.21228139,6.556209098
ENSSSCT00000023536,2.701122356,6.504948876,2.416002853,1.938819947
ENSSSCT00000031431,0,0.547190489,0,0
ENSSSCT00000037664,5.97182921,28.76318699,13.35366794,7.144130023
ENSSSCT00000044544,15.83879747,13.11186722,0,21.31653931
ENSSSCT00000049560,14.84887263,56.61942664,22.13580992,17.76378276
ENSSSCT00000045153,46.88284051,61.74497473,78.62639685,94.64543454
ENSSSCT00000104041,16.64873598,46.10826035,29.78272608,59.75090564
ENSSSCT00000037279,22.04415967,17.46900005,9.268801069,6.761933766
ENSSSCT00000044999,22.00955346,28.5022964,42.71558786,56.63464526
ENSSSCT00000027484,27.61755709,48.79194101,6.074350807,12.99896093
ENSSSCT00000010757,16.00924811,19.56912633,19.52642306,20.89303191
ENSSSCT00000028521,47.32366368,40.98117792,23.19362739,41.87851086
ENSSSCT00000002657,9.884406967,10.24895168,4.911693956,7.883177956
ENSSSCT00000042646,24.23860091,39.32026358,9.033363608,12.0819846
ENSSSCT00000006624,0.73696618,2.218488601,6.591750239,5.289818608
ENSSSCT00000078714,26.63797756,21.38354103,72.8022193,34.52274548
ENSSSCT00000006167,1.485891243,0,3.3226165,0
ENSSSCT00000014853,55.11863076,44.42469576,95.42038452,47.8587351
ENSSSCT00000016340,0,0.56834476,0,0
ENSSSCT00000065893,34.88306586,43.50350503,22.28639366,53.65387446
ENSSSCT00000007691,0.196392596,2.2465617,0.878310957,0.70483642
ENSSSCT00000107790,0.454657636,0.656954618,0.406665823,0
ENSSSCT00000011178,0.837193581,1.00808122,0.748822827,1.502308485
ENSSSCT00000081947,0,0,0,1.016643406
ENSSSCT00000019454,43.42896081,46.14146823,22.84986831,22.92101001
ENSSSCT00000015694,49.17276272,53.82717145,17.41234182,26.39390399
ENSSSCT00000018271,5.931533466,1.339176722,6.631781111,10.64388603
ENSSSCT00000055638,19.1186034,19.58811666,7.500228637,12.03772824
ENSSSCT00000093942,1.172071013,2.469798989,0,0
ENSSSCT00000031796,33.36641082,31.73081739,22.04415025,32.6588801
ENSSSCT00000043830,0.354914914,0.427360013,0,1.273759616
ENSSSCT00000016735,25.7470248,32.00257842,11.14319683,26.82693723
ENSSSCT00000015370,7.02119217,9.863414494,0,12.5992325
ENSSSCT00000051194,93.31220117,130.7355332,58.50178337,68.85580555
ENSSSCT00000044664,57.07227486,61.46130716,156.1540711,110.2143428
ENSSSCT00000063849,30.83459325,28.86582934,4.782627545,11.51404313
ENSSSCT00000043051,33.91409181,48.663643,37.91782255,52.74308338
ENSSSCT00000019365,0,0.350584685,0,0
ENSSSCT00000004194,16.77070474,14.94351168,6.00018291,38.52073038
ENSSSCT00000076536,7.02119217,13.03379772,5.233386372,10.49936042
ENSSSCT00000029024,4.036057207,6.682356573,4.512534254,7.242534018
ENSSSCT00000039427,68.78940587,61.74497473,28.70487504,39.0600206
ENSSSCT00000011430,1.917655453,0,0,0
ENSSSCT00000008981,3.602677294,5.061063503,5.370655522,0
ENSSSCT00000063857,1.032722345,2.072535403,0,1.235451057
ENSSSCT00000003160,42.27518369,68.82271949,12.10009185,35.19951782
ENSSSCT00000085216,9.560660265,11.51217865,2.94878476,2.366372501
ENSSSCT00000062920,3.650553404,2.197851497,0,0
ENSSSCT00000075324,1.116683511,0,0,0
ENSSSCT00000015380,0.190469158,0.229347651,0,0
ENSSSCT00000063198,4.48496561,11.25090647,0,10.73077489
ENSSSCT00000088094,5.169163993,2.22296136,0,0
ENSSSCT00000066058,0,0.824365484,0,0
ENSSSCT00000007327,1.472451021,0.886503586,1.646281341,0
ENSSSCT00000104053,2.001487385,2.410030239,8.951092537,0
ENSSSCT00000065008,14.04879639,14.49979837,4.487808039,10.80427335
ENSSSCT00000050097,25.5044466,17.48786933,6.336750229,12.71295865
ENSSSCT00000051756,112.7258165,134.2736024,83.7639171,103.3192743
ENSSSCT00000016875,4.039766818,2.432181253,0,4.832793839
ENSSSCT00000059187,16.0645698,7.737465505,7.184429536,5.765438264
ENSSSCT00000016317,15.3251963,33.21606531,0,38.50058355
ENSSSCT00000064453,1.466261775,0,0,0
ENSSSCT00000044069,12.5948616,21.3139849,4.56705372,12.21672792
ENSSSCT00000000126,12.24990607,14.01283469,0,0
ENSSSCT00000079122,1.175833681,1.061883308,0,2.109983827
ENSSSCT00000008333,0.880461999,0.530090786,0,0
ENSSSCT00000092976,1.907667664,0,0,3.423228969
ENSSSCT00000043370,3.526692353,3.336582443,0,3.616285899
ENSSSCT00000056822,25.71431482,31.34071002,35.06100031,50.64503133
ENSSSCT00000000964,0,0.171742809,0,0
ENSSSCT00000041338,15.26134131,11.26300422,11.0084001,14.13462284
ENSSSCT00000008600,0,1.05763917,0,3.152325957
ENSSSCT00000067862,0,0.745832357,5.540191435,0
ENSSSCT00000012816,0.674534423,0,0,2.420847006
ENSSSCT00000017653,10.74262014,23.71489951,20.59001314,11.01553009
ENSSSCT00000018136,9.605039987,11.95113772,1.431861831,1.149055878
ENSSSCT00000012366,9.195117779,3.383117763,9.138353887,7.333444486
ENSSSCT00000027944,0,0.219420664,0,0
ENSSSCT00000053250,0,0.216618632,0,0
ENSSSCT00000000873,52.83151094,75.0092727,72.29283887,73.57915614
ENSSSCT00000054624,16.70296639,14.3659783,33.34792212,28.90231104
ENSSSCT00000099643,214.8977065,397.9084428,235.7341234,174.622573
ENSSSCT00000056609,138.6289171,284.6524162,123.9958118,109.9797546
ENSSSCT00000086218,7.563142598,3.469306067,86.97610271,45.2391321
ENSSSCT00000008772,14.58606072,15.6118773,7.248008559,17.44937952
ENSSSCT00000009134,1.310455068,0.394486166,0,2.351556215
ENSSSCT00000037987,51.7884861,27.56472086,87.27315224,59.26114412
ENSSSCT00000033910,72.40264251,90.17296282,57.14127678,91.71069238
ENSSSCT00000061476,0,0.617696826,4.588375166,7.364257278
ENSSSCT00000005802,927.3249704,447.4088797,160.9644444,292.537671
ENSSSCT00000046654,378.6582077,192.2872315,118.6992706,104.7805737
ENSSSCT00000009128,5.705174323,6.182741128,10.20591859,28.66554352
ENSSSCT00000009963,111.8214167,57.01861262,96.95622664,24.57046587
ENSSSCT00000082171,231.1003113,295.9925978,251.0701536,236.6918316
ENSSSCT00000027928,51.35362685,49.10498727,37.15164799,51.49665682
ENSSSCT00000064954,2.105012595,6.970389183,0,7.554712208
ENSSSCT00000018135,38.21970694,35.66635186,168.0781672,201.1787014
ENSSSCT00000037065,0.48512873,4.673224199,10.84801281,3.482171985
ENSSSCT00000018923,0.48512873,2.920765124,0,1.741085992
ENSSSCT00000039828,0.282835669,0.17028399,0,0
ENSSSCT00000050287,5.44642664,8.197686502,6.08940496,4.886691168
ENSSSCT00000010934,64.06868682,54.37424389,60.41280053,67.87299925
ENSSSCT00000003036,34.00770662,34.58559707,10.2763484,14.8440142
ENSSSCT00000002254,22.97994543,18.07059806,2.097375076,20.19748923
ENSSSCT00000041727,163.0404165,135.5978815,91.56800875,122.4708004
ENSSSCT00000031515,0,0.44369772,0,2.644909304
ENSSSCT00000075871,40.44723587,24.35165524,20.0987722,48.38723647
ENSSSCT00000068080,9.156804788,23.43001273,10.23781209,16.43149905
ENSSSCT00000053618,11.89195427,8.591601308,0,17.07168733
ENSSSCT00000003554,48.36142549,30.69643429,40.23868825,41.70943465
ENSSSCT00000070503,42.93542371,36.98494557,31.01807811,47.41280159
ENSSSCT00000058297,76.64370779,74.43344182,24.11429977,44.23200586
ENSSSCT00000030395,89.25253402,86.17935718,109.203329,57.41581278
ENSSSCT00000073257,45.46827205,51.70761431,33.8906883,72.5252372
ENSSSCT00000015403,62.88212846,67.1310724,23.19362739,24.42913133
ENSSSCT00000024280,0,0.195148466,0,0
ENSSSCT00000077473,95.43293302,71.59667756,55.8426114,77.88957343
ENSSSCT00000036753,104.7652166,84.58885515,21.79223859,11.6587133
ENSSSCT00000007702,1.668666021,5.023183756,0,5.988701249
ENSSSCT00000058971,8.362378802,13.09009575,14.95936013,6.002374083
ENSSSCT00000025884,15.18226701,26.27931937,8.487305359,47.67688844
ENSSSCT00000007408,6.460703514,10.17313986,0,7.134436495
ENSSSCT00000005118,9.916539683,15.21476296,2.861222593,10.33247102
ENSSSCT00000047201,32.9323681,25.14676289,50.29100676,51.88894438
ENSSSCT00000091080,4.88362922,0,0,17.52693232
ENSSSCT00000014186,5.429348335,5.028911446,1.867787838,1.498882468
ENSSSCT00000052868,15.77576855,18.17000326,3.06750924,0
ENSSSCT00000049383,5.158763261,6.211768082,0,6.171455043
ENSSSCT00000088192,27.9627157,36.27872939,26.42016023,46.64425537
ENSSSCT00000064350,30.49824493,24.18809773,1.311489139,15.78686859
ENSSSCT00000025216,5.634956793,1.8267744,11.63112379,4.666934642
ENSSSCT00000014738,9.359596035,18.40778633,5.581090066,8.957546332
ENSSSCT00000066108,179.4094892,241.9926076,76.18836904,101.2638895
ENSSSCT00000103816,5.575572002,5.93900309,3.836182516,3.078500993
ENSSSCT00000044061,3.378004401,1.743223454,0,1.731910309
ENSSSCT00000049861,6.700101064,12.10158477,0,16.03073078
ENSSSCT00000022673,0,0.097358837,0,0
ENSSSCT00000063808,0.711208139,0,0,0
ENSSSCT00000057845,15.96046421,18.88979009,5.490670171,10.28116142
ENSSSCT00000023528,39.19160834,25.92613111,15.14709318,15.62837426
ENSSSCT00000059621,34.55398033,47.8481947,15.45330127,16.53484181
ENSSSCT00000035798,21.33624417,16.27121387,0,5.104931744
ENSSSCT00000023376,37.07208416,18.74847411,19.89534333,15.96582904
ENSSSCT00000055933,0,6.864366285,38.24241092,0
ENSSSCT00000087289,46.22852903,80.07149982,31.80679484,15.31479523
ENSSSCT00000078811,24.31682599,17.38521814,6.796887694,5.454439519
ENSSSCT00000064073,13.67224291,32.05955747,9.654518277,12.91276939
ENSSSCT00000044708,1.70095445,0.341358772,0,0
ENSSSCT00000061256,59.45977135,47.82658061,112.7488916,78.5297617
ENSSSCT00000066272,43.57579127,33.68036633,94.80674861,86.64841944
ENSSSCT00000053994,55.13774926,19.75965653,82.19605405,146.0577694
ENSSSCT00000061852,9.343678355,8.438179856,29.25089168,73.77407738
ENSSSCT00000000724,1.552000812,1.868794635,0,0
ENSSSCT00000037331,1.601890188,0.675103594,5.731204668,4.599238746
ENSSSCT00000016435,34.33801795,0,34.1260403,41.07874763
ENSSSCT00000033009,0,0.967183188,0,0
ENSSSCT00000003426,128.2530387,11.13023429,155.0204985,136.8427681
ENSSSCT00000000430,4.326049506,3.472720739,0,0
ENSSSCT00000001547,3.896512676,2.34593369,0,0
ENSSSCT00000082480,5.931533466,12.49898274,6.631781111,10.64388603
ENSSSCT00000103006,1.849859553,10.02353486,0,0
ENSSSCT00000097355,19.40929562,15.45509136,8.400256073,13.48225563
ENSSSCT00000057301,46.04269074,33.9497692,20.82266866,25.99333183
ENSSSCT00000000915,20.83584323,26.4093134,12.2608528,43.29257235
ENSSSCT00000066382,97.41281689,81.22795403,274.4604943,162.5669587
ENSSSCT00000002941,12.00892431,9.037613397,13.42663881,0
ENSSSCT00000037470,18.51938047,19.20238981,0,0
ENSSSCT00000007176,0,0,0,4.367175828
ENSSSCT00000016234,0,0.813718697,6.044464702,0
ENSSSCT00000055832,2.703115805,0,0,4.850627026
ENSSSCT00000037547,70.72842319,46.38477166,84.72672074,31.72979127
ENSSSCT00000000227,0,0,5.829359197,0
ENSSSCT00000047461,0,0.838470597,6.228326746,0
ENSSSCT00000005078,4.966402597,0,0,4.455999743
ENSSSCT00000040622,42.71538963,55.72064217,21.95777392,21.14509261
ENSSSCT00000034636,28.26731199,36.20981394,32.276846,86.33956809
ENSSSCT00000068276,80.49938275,78.60489081,95.62791512,102.0197469
ENSSSCT00000009593,39.45789417,59.90646595,22.05804947,27.70650894
ENSSSCT00000056738,20.15089727,25.12047053,9.542038452,17.86726111
ENSSSCT00000022254,22.89201197,42.93735365,15.75048014,15.79951832
ENSSSCT00000053716,47.85168954,70.06774206,68.6924166,21.20193426
ENSSSCT00000043496,0.924929777,0,0,0
ENSSSCT00000009818,7.414416832,23.21239652,0,37.25360109
ENSSSCT00000057866,21.36216913,36.97624767,41.79714292,70.27810044
ENSSSCT00000103706,309.4368515,326.0241123,388.3308034,311.6318786
ENSSSCT00000098097,116.6239814,132.7495015,114.0930303,124.2581023
ENSSSCT00000046332,204.3413279,304.0823944,318.9886714,193.7187257
ENSSSCT00000086466,8.847154384,5.326516109,15.82656941,0
ENSSSCT00000058177,35.58072718,79.38639608,84.24256805,90.13850909
ENSSSCT00000061928,42.32862591,52.00890729,15.45330127,58.90537396
ENSSSCT00000027492,54.56568961,77.6123984,30.50372317,68.54107612
ENSSSCT00000000039,62.64212531,75.42861242,42.84637655,34.38382095
ENSSSCT00000035957,41.00505335,52.95288724,19.49004789,18.4843256
ENSSSCT00000066737,33.65189883,35.70287655,8.259075299,29.45702911
ENSSSCT00000045479,0,0.101340886,0,0.60409923
ENSSSCT00000042085,6.155835152,20.84726788,10.32384412,2.761596479
ENSSSCT00000015975,9.348014169,11.76776946,3.800579894,9.149790656
ENSSSCT00000051782,118.4462311,57.04937253,154.8405411,98.0985018
ENSSSCT00000035404,8.694888819,20.93937252,0,7.801305188
ENSSSCT00000002555,3.104001623,8.098110084,0,3.713333119
ENSSSCT00000010454,206.6150824,376.4149428,120.0036582,274.4602039
ENSSSCT00000009888,18.17381103,26.93346771,22.92436295,23.41384089
ENSSSCT00000045314,10.40545999,19.2953046,1.86142038,13.44395377
ENSSSCT00000050490,161.5906727,206.6195883,120.4448481,149.1262099
ENSSSCT00000064629,68.0279042,56.69029794,27.82644283,49.12701868
ENSSSCT00000004647,28.62329717,20.74335,4.741099665,17.12109887
ENSSSCT00000043757,11.83910114,10.24628008,3.309191786,10.62238323
ENSSSCT00000056878,49.65023041,49.98402716,32.76099869,37.97502003
ENSSSCT00000107933,5.623421569,6.545563193,0.838306005,6.727328169
ENSSSCT00000044031,1.521906613,1.52713135,2.268767222,5.461994145
ENSSSCT00000053573,0.738451999,0.74098712,2.201680019,0.883413928
ENSSSCT00000010108,22.49468733,24.43654827,15.30887789,26.32549915
ENSSSCT00000009138,224.7450696,258.0091956,113.9292845,188.9495409
ENSSSCT00000103442,26.5479844,67.99749323,44.27161985,61.36579499
ENSSSCT00000018864,59.26872482,77.52778301,85.81169621,104.0597845
ENSSSCT00000028129,1.509363427,0.908727061,2.250068591,1.805659237
ENSSSCT00000007544,0.290692215,0.525042302,1.30003963,0
ENSSSCT00000043112,244.6258313,198.0446187,140.1061818,167.4547674
ENSSSCT00000064569,11.25417348,14.16734257,5.719448095,9.179608409
ENSSSCT00000050215,1.753337441,1.372298214,0,1.258515964
ENSSSCT00000057571,2.618307962,2.276990445,2.602144455,2.088196861
ENSSSCT00000003446,20.26706126,19.55257533,16.38049934,12.26885263
ENSSSCT00000006473,2.635051738,2.974610165,2.946132975,2.364244468
ENSSSCT00000086686,0,0.271573605,0,0
ENSSSCT00000031323,389.4018368,273.1673375,246.5576891,312.7101896
ENSSSCT00000013982,257.0265532,200.9211931,110.4303327,155.7551698
ENSSSCT00000002199,1.218470364,2.200776117,3.269560747,1.749194843
ENSSSCT00000056308,1.507292969,2.268701306,0,0
ENSSSCT00000000472,68.21263486,63.38769818,39.79068666,58.54137314
ENSSSCT00000042867,314.2040859,366.448642,297.097292,380.179782
ENSSSCT00000059811,869.8964549,836.8649254,778.0737188,1380.24592
ENSSSCT00000043364,16.32331112,20.00004766,5.122908317,10.27771637
ENSSSCT00000031893,4.300651955,1.294624855,6.411154342,3.858669053
ENSSSCT00000077539,32.88585714,35.00737484,39.43256185,41.90727149
ENSSSCT00000048704,3.083897986,7.42676417,2.12182634,1.702746016
ENSSSCT00000026531,0.433971791,0,0,0
ENSSSCT00000030569,9.927491639,9.43727961,28.04079773,18.75206739
ENSSSCT00000060651,246.0077995,387.4317385,407.9810233,609.5754323
ENSSSCT00000003858,0.909993022,0.821805342,0,0
ENSSSCT00000045918,180.1897911,210.0613783,209.4373752,398.4742869
ENSSSCT00000038624,0.588862044,3.190771547,0,0
ENSSSCT00000030324,0.420036917,0.758662042,0,0
ENSSSCT00000078413,2.755519959,2.679903417,0.947945564,2.282152646
ENSSSCT00000044200,168.7147097,144.1487858,98.47717641,113.5317801
ENSSSCT00000015781,1.085250938,0.326692988,0,1.947436925
ENSSSCT00000030948,0,0.850325579,0,0
ENSSSCT00000005852,6.560098953,5.924357917,0,3.923940072
ENSSSCT00000057110,84.25653075,159.7286486,28.02747036,52.48083347
ENSSSCT00000022496,2.709478216,1.334673774,0,0
ENSSSCT00000025725,0.465403039,0,1.040692461,0
ENSSSCT00000048129,165.7616456,171.0426269,50.40153644,64.04071425
ENSSSCT00000060938,66.71082839,86.46752345,81.71246772,91.49790656
ENSSSCT00000063135,123.6908711,102.4073334,68.69934194,67.76467936
ENSSSCT00000049334,31.72921424,35.79472583,12.3990323,27.08640718
ENSSSCT00000064554,28.97406861,38.2567648,11.61737542,15.77710766
ENSSSCT00000027334,27.0402289,13.31986511,30.23246523,24.26127377
ENSSSCT00000095398,16.35143712,30.71497467,11.70035667,11.73678504
ENSSSCT00000012008,3.521847995,1.060181572,7.875240069,0
ENSSSCT00000005590,55.84290645,83.96571734,24.33381451,39.05532222
ENSSSCT00000053189,67.87247957,85.86691821,40.1155086,45.06925454
ENSSSCT00000041021,25.76789287,45.06393226,19.20661565,28.62438696
ENSSSCT00000037566,111.608193,201.7700443,144.7771407,291.0090405
ENSSSCT00000030450,46.11340541,53.14636828,67.76105843,94.56977872
ENSSSCT00000043018,51.4720595,92.96777545,63.386861,42.83567981
ENSSSCT00000004972,24.47858706,26.74596678,8.109158091,13.01504875
ENSSSCT00000027990,67.55019926,22.59403349,396.0858448,398.6658786
ENSSSCT00000066713,6.674664082,6.027820507,7.46264207,5.988701249
ENSSSCT00000039547,45.07965434,65.30718481,31.50096028,40.4467669
ENSSSCT00000106464,18.1486221,7.946586194,0,23.68504368
ENSSSCT00000100456,19.79849684,11.91987929,0,11.84252184
